hour,nl_node_PV,nl_node_OffW,nl_node_OnW,de_node_PV,de_node_OffW,de_node_OnW
391,0.0002361,0.19369,0.0436659,0.002582,0.5786713,0.1455442
392,0.0003542,0.19369,0.0436659,0.003873,0.5786713,0.1455442
393,0.0024988,0.32663,0.0504012,0.0102624,0.4915941,0.115852
394,0.0046434,0.47411,0.058222,0.0166518,0.40477,0.0897386
395,0.0067881,0.47411,0.058222,0.0230412,0.40477,0.0897386
396,0.0123762,0.51451,0.1138369,0.0227119,0.2873224,0.0784509
397,0.0179644,0.55483,0.1907311,0.0223826,0.1819126,0.0681639
398,0.0235525,0.55483,0.1907311,0.0220532,0.1819126,0.0681639
399,0.0192624,0.51551,0.21607,0.0166794,0.119495,0.0844002
400,0.0149722,0.47612,0.242522,0.0113057,0.0683405,0.1029395
401,0.010682,0.47612,0.242522,0.0059319,0.0683405,0.1029395
402,0.0072024,0.46971,0.2545695,0.0039837,0.0424066,0.1092424
403,0.0037228,0.46331,0.2667933,0.0020355,0.0226746,0.1157511
404,0.0002432,0.46331,0.2667933,0.0000874,0.0226746,0.1157511
405,0.0001656,0.45557,0.262343,0.0000598,0.009196,0.1236318
406,0.0000879,0.44785,0.2579148,0.0000323,0.0040764,0.131778
407,0.0000102,0.44785,0.2579148,0.0000048,0.0040764,0.131778
408,0.00000855,0.40452,0.2464501,0.00000401,0.0042209,0.133519
409,0.00000685,0.36185,0.2351515,0.00000321,0.0050437,0.1352711
410,0.00000516,0.36185,0.2351515,0.00000242,0.0050437,0.1352711
411,0.00000344,0.31018,0.2105765,0.00000161,0.0044452,0.1258217
412,0.00000172,0.26059,0.1870093,0.000000807,0.0041184,0.1167185
413,0,0.26059,0.1870093,0,0.0041184,0.1167185
414,0.0020506,0.23511,0.1765844,0.0021225,0.0053829,0.1116726
415,0.0041012,0.21049,0.1664089,0.004245,0.0105385,0.1067471
416,0.0061518,0.21049,0.1664089,0.0063675,0.0105385,0.1067471
417,0.0235807,0.23003,0.1739912,0.0233329,0.01571,0.0887446
418,0.0410095,0.25011,0.1817146,0.0402982,0.0222985,0.0727655
419,0.0584384,0.25011,0.1817146,0.0572636,0.0222985,0.0727655
420,0.0555769,0.32401,0.1909994,0.0634842,0.0352076,0.0649744
421,0.0527154,0.40218,0.2004653,0.0697048,0.0512015,0.057853
422,0.0498539,0.40218,0.2004653,0.0759254,0.0512015,0.057853
423,0.0369868,0.44715,0.2506671,0.0590258,0.1112498,0.0613406
424,0.0241198,0.49251,0.3042198,0.0421262,0.189764,0.0649998
425,0.0112528,0.49251,0.3042198,0.0252266,0.189764,0.0649998
426,0.007533,0.42066,0.300141,0.0169337,0.1591238,0.071039
427,0.0038132,0.35031,0.2960755,0.0086408,0.1305809,0.0774759
428,0.0000935,0.35031,0.2960755,0.0003479,0.1305809,0.0774759
429,0.0000623,0.30545,0.2770039,0.0002328,0.0921893,0.0837438
430,0.0000312,0.26222,0.2582842,0.0001177,0.0597658,0.0903296
431,0,0.26222,0.2582842,0.00000258,0.0597658,0.0903296
432,0,0.23137,0.2412687,0.00000172,0.0371068,0.0907621
433,0,0.20179,0.2246325,0.000000861,0.0199625,0.0911958
434,0,0.20179,0.2246325,0,0.0199625,0.0911958
435,0,0.16062,0.1903719,0,0.0790455,0.084885
436,0,0.12311,0.1583921,0,0.172612,0.0788604
437,0,0.12311,0.1583921,0,0.172612,0.0788604
438,0.0008847,0.08095,0.1255535,0.0027375,0.215754,0.066125
439,0.0017695,0.04688,0.0965891,0.005475,0.2620119,0.055045
440,0.0026542,0.04688,0.0965891,0.0082125,0.2620119,0.055045
441,0.0126698,0.03602,0.0781412,0.0242795,0.2821825,0.0512975
442,0.0226855,0.02663,0.0622516,0.0403464,0.3027619,0.0478071
443,0.0327011,0.02663,0.0622516,0.0564134,0.3027619,0.0478071
444,0.0366403,0.03015,0.0576328,0.0594902,0.2780337,0.044774
445,0.0405794,0.03391,0.0533181,0.0625671,0.2539102,0.0419759
446,0.0445186,0.03391,0.0533181,0.065644,0.2539102,0.0419759
447,0.0346884,0.05497,0.0681333,0.050621,0.2699872,0.0386116
448,0.0248582,0.08083,0.085883,0.0355979,0.2863457,0.0356848
449,0.015028,0.08083,0.085883,0.0205749,0.2863457,0.0356848
450,0.0101113,0.12863,0.0995144,0.0138446,0.3008341,0.0356116
451,0.0051945,0.18505,0.1143224,0.0071144,0.3155065,0.0355386
452,0.0002778,0.18505,0.1143224,0.0003841,0.3155065,0.0355386
453,0.0001869,0.19861,0.1140005,0.0002575,0.3193024,0.0336694
454,0.000096,0.21249,0.1136791,0.0001308,0.3231093,0.0320529
455,0.00000512,0.21249,0.1136791,0.00000416,0.3231093,0.0320529
456,0.00000427,0.21337,0.1121115,0.00000347,0.3522165,0.0335672
457,0.00000343,0.21426,0.1105557,0.00000278,0.3818329,0.0353055
458,0.00000258,0.21426,0.1105557,0.0000021,0.3818329,0.0353055
459,0.00000172,0.24013,0.1167687,0.0000014,0.4369222,0.0374004
460,0.000000861,0.26691,0.1231611,0.000000699,0.4927343,0.0397412
461,0,0.26691,0.1231611,0,0.4927343,0.0397412
462,0.0015156,0.30707,0.1226629,0.0039865,0.5138124,0.0466117
463,0.0030312,0.34862,0.1221657,0.0079729,0.5348696,0.054914
464,0.0045468,0.34862,0.1221657,0.0119594,0.5348696,0.054914
465,0.0204908,0.35141,0.1171963,0.0367824,0.5770775,0.0680862
466,0.0364347,0.3542,0.1123355,0.0616055,0.6187884,0.0835238
467,0.0523786,0.3542,0.1123355,0.0864285,0.6187884,0.0835238
468,0.058818,0.37204,0.12367,0.0922683,0.6196234,0.1003022
469,0.0652575,0.39004,0.1355621,0.0981081,0.6204581,0.1188779
470,0.0716969,0.39004,0.1355621,0.1039478,0.6204581,0.1188779
471,0.0559132,0.38966,0.1718678,0.0803615,0.5920031,0.1329237
472,0.0401294,0.38929,0.2117582,0.0567752,0.5632696,0.1477392
473,0.0243457,0.38929,0.2117582,0.0331888,0.5632696,0.1477392
474,0.0163855,0.39304,0.2298228,0.0223293,0.5577553,0.1690912
475,0.0084254,0.3968,0.2483823,0.0114697,0.5522346,0.1916618
476,0.0004653,0.3968,0.2483823,0.0006102,0.5522346,0.1916618
477,0.0003119,0.35924,0.2413801,0.0004073,0.5290782,0.175531
478,0.0001585,0.32244,0.2344428,0.0002045,0.5058669,0.1599955
479,0.00000512,0.32244,0.2344428,0.0000016,0.5058669,0.1599955
480,0.00000427,0.27938,0.2293017,0.00000134,0.4802657,0.1473626
481,0.00000343,0.23811,0.2241995,0.00000107,0.454713,0.1352124
482,0.00000258,0.23811,0.2241995,0.000000807,0.454713,0.1352124
483,0.00000172,0.21657,0.2046824,0.000000538,0.4388658,0.1148203
484,0.000000861,0.19572,0.185838,0.000000269,0.4230753,0.0961974
485,0,0.19572,0.185838,0,0.4230753,0.0961974
486,0.0019541,0.20601,0.1995749,0.0037303,0.4205493,0.0905273
487,0.0039081,0.21649,0.2136822,0.0074606,0.4180252,0.0850668
488,0.0058622,0.21649,0.2136822,0.011191,0.4180252,0.0850668
489,0.0269361,0.22495,0.2041041,0.0361373,0.4309122,0.0901933
490,0.0480101,0.23353,0.1946916,0.0610836,0.443842,0.0955051
491,0.069084,0.23353,0.1946916,0.08603,0.443842,0.0955051
492,0.0725145,0.21673,0.1750402,0.0885708,0.4354169,0.0858547
493,0.0759449,0.20035,0.1562697,0.0911116,0.4270087,0.076847
494,0.0793754,0.20035,0.1562697,0.0936525,0.4270087,0.076847
495,0.0609826,0.14276,0.1442517,0.0716309,0.4138806,0.0720521
496,0.0425897,0.09315,0.1326857,0.0496093,0.4008078,0.067476
497,0.0241969,0.09315,0.1326857,0.0275877,0.4008078,0.067476
498,0.0162965,0.11535,0.1491378,0.0185262,0.4185376,0.0802666
499,0.0083961,0.13949,0.1664708,0.0094648,0.4363638,0.0945772
500,0.0004957,0.13949,0.1664708,0.0004033,0.4363638,0.0945772
501,0.0003305,0.16539,0.1607099,0.0002689,0.4317332,0.0852448
502,0.0001652,0.1929,0.1550384,0.0001344,0.4271079,0.0765215
503,0,0.1929,0.1550384,0,0.4271079,0.0765215
504,0,0.20795,0.1510837,0,0.4161501,0.0736082
505,0,0.22339,0.1471757,0,0.40523,0.0707741
506,0,0.22339,0.1471757,0,0.40523,0.0707741
507,0,0.22639,0.151892,0,0.4051788,0.080149
508,0,0.2294,0.1566758,0,0.4051275,0.0903152
509,0,0.2294,0.1566758,0,0.4051275,0.0903152
510,0.0026866,0.25936,0.160463,0.0048528,0.4302816,0.0940901
511,0.0053732,0.2904,0.1642899,0.0097056,0.4556011,0.0979577
512,0.0080598,0.2904,0.1642899,0.0145585,0.4556011,0.0979577
513,0.0366501,0.32605,0.1702488,0.0482563,0.4626104,0.0965422
514,0.0652404,0.36264,0.1762977,0.0819542,0.4696265,0.0951389
515,0.0938307,0.36264,0.1762977,0.115652,0.4696265,0.0951389
516,0.0997496,0.36257,0.1535811,0.1209245,0.4334176,0.079764
517,0.1056685,0.3625,0.1322923,0.126197,0.3975307,0.0661478
518,0.1115873,0.3625,0.1322923,0.1314695,0.3975307,0.0661478
519,0.086112,0.37576,0.1437402,0.1010647,0.4057512,0.0779312
520,0.0606366,0.3891,0.1556333,0.07066,0.4139958,0.0910656
521,0.0351613,0.3891,0.1556333,0.0402553,0.4139958,0.0910656
522,0.0237288,0.43366,0.188209,0.0270884,0.455384,0.1147967
523,0.0122964,0.47872,0.223205,0.0139214,0.4970574,0.1414889
524,0.0008639,0.47872,0.223205,0.0007545,0.4970574,0.1414889
525,0.000576,0.47904,0.2216951,0.000503,0.4877495,0.1322581
526,0.000288,0.47936,0.2201888,0.0002515,0.4784457,0.123334
527,0,0.47936,0.2201888,0,0.4784457,0.123334
528,0,0.4583,0.2062386,0,0.4678927,0.1154015
529,0,0.4373,0.1926307,0,0.4573529,0.1077485
530,0,0.4373,0.1926307,0,0.4573529,0.1077485
531,0,0.40157,0.1873315,0,0.4507901,0.1005585
532,0,0.36631,0.1820914,0,0.4442351,0.0936524
533,0,0.36631,0.1820914,0,0.4442351,0.0936524
534,0.0011792,0.36671,0.1803901,0.0068726,0.4648789,0.100602
535,0.0023584,0.3671,0.1786954,0.0137452,0.4855785,0.107839
536,0.0035376,0.3671,0.1786954,0.0206177,0.4855785,0.107839
537,0.0146435,0.34834,0.1748286,0.0578511,0.5092314,0.1105506
538,0.0257494,0.32979,0.1709972,0.0950844,0.5328675,0.1132989
539,0.0368553,0.32979,0.1709972,0.1323178,0.5328675,0.1132989
540,0.0394687,0.30281,0.1577512,0.1381497,0.5220532,0.0999635
541,0.0420821,0.27643,0.1449828,0.1439817,0.5112301,0.087583
542,0.0446955,0.27643,0.1449828,0.1498136,0.5112301,0.087583
543,0.0345651,0.23981,0.1543977,0.115384,0.5313057,0.1073229
544,0.0244347,0.20487,0.1640787,0.0809544,0.551337,0.1293143
545,0.0143043,0.20487,0.1640787,0.0465248,0.551337,0.1293143
546,0.0096509,0.21184,0.1723605,0.0313485,0.6058827,0.1590114
547,0.0049974,0.2189,0.1808135,0.0161723,0.6592682,0.191403
548,0.0003439,0.2189,0.1808135,0.000996,0.6592682,0.191403
549,0.000231,0.19445,0.1762843,0.0006652,0.6771946,0.187323
550,0.0001181,0.17104,0.1718028,0.0003343,0.694889,0.1832781
551,0.00000512,0.17104,0.1718028,0.00000352,0.694889,0.1832781
552,0.00000427,0.15913,0.1750412,0.00000294,0.6718482,0.1724169
553,0.00000343,0.14755,0.1783048,0.00000236,0.6484282,0.1618366
554,0.00000258,0.14755,0.1783048,0.00000178,0.6484282,0.1618366
555,0.00000172,0.11799,0.1635669,0.00000118,0.6716483,0.1693657
556,0.000000861,0.09122,0.1493859,0.000000592,0.6944962,0.1770402
557,0,0.09122,0.1493859,0,0.6944962,0.1770402
558,0.000621,0.07669,0.1388136,0.0037196,0.690318,0.1787874
559,0.001242,0.06331,0.1286136,0.0074392,0.6861258,0.1805416
560,0.001863,0.06331,0.1286136,0.0111588,0.6861258,0.1805416
561,0.0104694,0.03785,0.1133821,0.031905,0.6749264,0.1863064
562,0.0190759,0.01905,0.0991766,0.0526512,0.6636361,0.1921434
563,0.0276824,0.01905,0.0991766,0.0733975,0.6636361,0.1921434
564,0.0358027,0.01475,0.0790697,0.073981,0.6427252,0.1760664
565,0.043923,0.01115,0.0619166,0.0745645,0.6215671,0.160578
566,0.0520433,0.01115,0.0619166,0.075148,0.6215671,0.160578
567,0.0415413,0.00913,0.0548937,0.0572919,0.6172115,0.1656425
568,0.0310393,0.00744,0.0486182,0.0394359,0.6128472,0.1707748
569,0.0205373,0.00744,0.0486182,0.0215798,0.6128472,0.1707748
570,0.0138745,0.00701,0.047396,0.0145405,0.6291359,0.1802843
571,0.0072117,0.00661,0.0462083,0.0075013,0.6452938,0.1900037
572,0.0005489,0.00661,0.0462083,0.0004621,0.6452938,0.1900037
573,0.000366,0.0052,0.0465627,0.0003097,0.6228822,0.179138
574,0.000183,0.00435,0.0469201,0.0001572,0.6002324,0.1685367
575,0,0.00435,0.0469201,0.0000048,0.6002324,0.1685367
576,0,0.00718,0.0503783,0.00000401,0.5614721,0.1623517
577,0,0.01289,0.0541005,0.00000321,0.5223749,0.156268
578,0,0.01289,0.0541005,0.00000242,0.5223749,0.156268
579,0,0.02886,0.061159,0.00000161,0.5211116,0.1547386
580,0,0.05209,0.0689651,0.000000807,0.519848,0.1532159
581,0,0.05209,0.0689651,0,0.519848,0.1532159
582,0.002517,0.06616,0.0709783,0.0031679,0.5142136,0.1434859
583,0.0050341,0.08177,0.0730337,0.0063358,0.5085776,0.1340566
584,0.0075511,0.08177,0.0730337,0.0095037,0.5085776,0.1340566
585,0.0309553,0.10663,0.0954856,0.0305932,0.489291,0.1313672
586,0.0543594,0.13422,0.1216195,0.0516827,0.4700198,0.1287047
587,0.0777636,0.13422,0.1216195,0.0727722,0.4700198,0.1287047
588,0.0841309,0.13721,0.1030351,0.0803659,0.4205658,0.108883
589,0.0904982,0.14023,0.086181,0.0879595,0.37183,0.0908694
590,0.0968655,0.14023,0.086181,0.0955532,0.37183,0.0908694
591,0.0751859,0.13753,0.082386,0.0743356,0.3621439,0.085197
592,0.0535063,0.13485,0.0787016,0.053118,0.3525085,0.0797555
593,0.0318268,0.13485,0.0787016,0.0319004,0.3525085,0.0797555
594,0.0215174,0.17185,0.1051824,0.0214344,0.3473393,0.0921273
595,0.0112079,0.21208,0.1360689,0.0109684,0.3421865,0.1055986
596,0.0008985,0.21208,0.1360689,0.0005023,0.3421865,0.1055986
597,0.0006007,0.19755,0.127318,0.0003361,0.296256,0.0965843
598,0.0003029,0.18338,0.1188595,0.0001698,0.2521419,0.08804
599,0.00000512,0.18338,0.1188595,0.00000352,0.2521419,0.08804
600,0.00000427,0.16334,0.1144333,0.00000294,0.1963218,0.0840018
601,0.00000343,0.14419,0.1100966,0.00000236,0.1456041,0.0800846
602,0.00000258,0.14419,0.1100966,0.00000178,0.1456041,0.0800846
603,0.00000172,0.18099,0.1229052,0.00000118,0.133674,0.0795117
604,0.000000861,0.22073,0.136438,0.000000592,0.1221558,0.0789415
605,0,0.22073,0.136438,0,0.1221558,0.0789415
606,0.0046601,0.24897,0.1450103,0.0047501,0.1091507,0.0821575
607,0.0093202,0.27822,0.1538263,0.0095002,0.096767,0.0854578
608,0.0139803,0.27822,0.1538263,0.0142504,0.096767,0.0854578
609,0.0524719,0.2402,0.1346218,0.0458176,0.0602414,0.0704606
610,0.0909635,0.20399,0.1166689,0.0773848,0.0319963,0.0574959
611,0.1294551,0.20399,0.1166689,0.1089521,0.0319963,0.0574959
612,0.1418734,0.17388,0.0909227,0.1160386,0.0153121,0.0471592
613,0.1542917,0.14558,0.069012,0.1231251,0.0059339,0.03891
614,0.16671,0.14558,0.069012,0.1302115,0.0059339,0.03891
615,0.1301064,0.13821,0.067924,0.1007107,0.0049027,0.0393952
616,0.0935028,0.13098,0.0668491,0.0712098,0,0.0398904
617,0.0568992,0.13098,0.0668491,0.0417089,0.0148382,0.0398904
618,0.0385967,0.12849,0.0676659,0.0281285,0.0176812,0.0370456
619,0.0202942,0.12603,0.0684903,0.0145481,0,0.034569
620,0.0019918,0.12603,0.0684903,0.0009677,0.0208711,0.034569
621,0.0013278,0.07399,0.0450719,0.0006466,0.005185,0.0287771
622,0.0006639,0.03489,0.0312512,0.0003255,0.0075279,0.0283887
623,0,0.03489,0.0312512,0.00000448,0.0075279,0.0283887
624,0,0.02441,0.0288713,0.00000374,0.0488116,0.0282299
625,0,0.01598,0.0278923,0.000003,0.12892,0.0281002
626,0,0.01598,0.0278923,0.00000226,0.12892,0.0281002
627,0,0.01967,0.0323181,0.00000151,0.2290943,0.028946
628,0,0.02383,0.0439525,0.000000753,0.3463923,0.0342434
629,0,0.02383,0.0439525,0,0.3463923,0.0342434
630,0.0009898,0.08905,0.0821718,0.0063238,0.4605415,0.0430158
631,0.0019796,0.18958,0.1387219,0.0126476,0.5766583,0.0552212
632,0.0029695,0.18958,0.1387219,0.0189715,0.5766583,0.0552212
633,0.0088714,0.33872,0.2195639,0.0485951,0.712364,0.0821678
634,0.0147733,0.50475,0.3128697,0.0782188,0.832333,0.1167041
635,0.0206752,0.50475,0.3128697,0.1078425,0.832333,0.1167041
636,0.0216132,0.64319,0.425596,0.1105457,0.9234431,0.180655
637,0.0225512,0.77142,0.5385432,0.1132488,0.9813168,0.2557307
638,0.0234893,0.77142,0.5385432,0.115952,0.9813168,0.2557307
639,0.0181317,0.81612,0.5976334,0.0892021,0.991412,0.3703612
640,0.0127742,0.85724,0.6529459,0.0624522,0.9967569,0.4896253
641,0.0074166,0.85724,0.6529459,0.0357023,0.9967569,0.4896253
642,0.0050197,0.88863,0.6568431,0.0241743,0.9957443,0.5766897
643,0.0026227,0.91673,0.6607118,0.0126463,0.9943336,0.6569692
644,0.0002257,0.91673,0.6607118,0.0011183,0.9943336,0.6569692
645,0.0001504,0.90875,0.6262599,0.0007456,0.9956809,0.6582404
646,0.0000752,0.90045,0.5899766,0.0003728,0.9966705,0.6595085
647,0,0.90045,0.5899766,0,0.9966705,0.6595085
648,0,0.91327,0.6178257,0,0.9937872,0.6254759
649,0,0.92531,0.6446567,0,0.9889818,0.5896696
650,0,0.92531,0.6446567,0,0.9889818,0.5896696
651,0,0.8908,0.6241999,0,0.9648571,0.5561223
652,0,0.85104,0.6031238,0,0.9270737,0.5216618
653,0,0.85104,0.6031238,0,0.9270737,0.5216618
654,0.0019929,0.80863,0.5688598,0.0031393,0.9312417,0.492925
655,0.0039859,0.76262,0.5335168,0.0062785,0.9352996,0.4638829
656,0.0059788,0.76262,0.5335168,0.0094178,0.9352996,0.4638829
657,0.0206316,0.77743,0.5472113,0.0306019,0.9180001,0.4624456
658,0.0352843,0.79193,0.5607717,0.0517861,0.8989419,0.461008
659,0.0499371,0.79193,0.5607717,0.0729702,0.8989419,0.461008
660,0.0656656,0.80094,0.5548462,0.0808164,0.8832847,0.4962485
661,0.0813942,0.80981,0.5488933,0.0886626,0.8667208,0.5310158
662,0.0971228,0.80981,0.5488933,0.0965088,0.8667208,0.5310158
663,0.0781496,0.80069,0.5580121,0.0753603,0.8463834,0.5073305
664,0.0591765,0.79142,0.5670646,0.0542118,0.8249686,0.4833878
665,0.0402034,0.79142,0.5670646,0.0330633,0.8249686,0.4833878
666,0.0273316,0.718,0.5097877,0.0223345,0.7964155,0.4472288
667,0.0144598,0.63886,0.4509191,0.0116056,0.766425,0.4109343
668,0.0015879,0.63886,0.4509191,0.0008768,0.766425,0.4109343
669,0.0010586,0.55732,0.3955295,0.0005845,0.7190634,0.3904137
670,0.0005293,0.47436,0.3407038,0.0002923,0.6693813,0.3699827
671,0,0.47436,0.3407038,0,0.6693813,0.3699827
672,0,0.42904,0.290384,0,0.6088673,0.343972
673,0,0.38424,0.2421926,0,0.5468085,0.31829
674,0,0.38424,0.2421926,0,0.5468085,0.31829
675,0,0.43103,0.2016698,0,0.4780616,0.2907195
676,0,0.47838,0.164025,0,0.4097029,0.263796
677,0,0.47838,0.164025,0,0.4097029,0.263796
678,0.0002214,0.47617,0.1770696,0.001995,0.2981005,0.2292729
679,0.0004429,0.47397,0.1905251,0.00399,0.196682,0.1964353
680,0.0006643,0.47397,0.1905251,0.005985,0.196682,0.1964353
681,0.0020183,0.40363,0.1864986,0.0169232,0.1078588,0.1826973
682,0.0033724,0.33506,0.1825065,0.0278613,0.0428297,0.1693664
683,0.0047264,0.33506,0.1825065,0.0387995,0.0428297,0.1693664
684,0.0115445,0.49139,0.1744847,0.0380879,0.0434124,0.1873416
685,0.0183627,0.64857,0.1666142,0.0373764,0.0439991,0.2060332
686,0.0251808,0.64857,0.1666142,0.0366648,0.0439991,0.2060332
687,0.0210689,0.71034,0.2526894,0.0277877,0.0704533,0.1931372
688,0.0169569,0.76875,0.3491007,0.0189106,0.1025103,0.1805689
689,0.012845,0.76875,0.3491007,0.0100335,0.1025103,0.1805689
690,0.008775,0.73105,0.358211,0.0067971,0.1738704,0.1922375
691,0.0047051,0.69177,0.3673546,0.0035607,0.2582986,0.2041903
692,0.0006352,0.69177,0.3673546,0.0003243,0.2582986,0.2041903
693,0.0004234,0.64826,0.325895,0.0002162,0.3536259,0.2222618
694,0.0002117,0.6036,0.2854619,0.0001081,0.454649,0.2408622
695,0,0.6036,0.2854619,0,0.454649,0.2408622
696,0,0.59078,0.2371884,0,0.5784872,0.2563371
697,0,0.5779,0.1919612,0,0.6979943,0.2720998
698,0,0.5779,0.1919612,0,0.6979943,0.2720998
699,0,0.58861,0.1591739,0,0.7738086,0.3050327
700,0,0.59928,0.1291408,0,0.8421331,0.3388118
701,0,0.59928,0.1291408,0,0.8421331,0.3388118
702,0.0024699,0.55151,0.1578562,0.0033933,0.8303587,0.3448894
703,0.0049399,0.5033,0.1891145,0.0067866,0.8182763,0.350985
704,0.0074098,0.5033,0.1891145,0.01018,0.8182763,0.350985
705,0.0343152,0.43667,0.1758735,0.0384764,0.6806381,0.3425903
706,0.0612205,0.37108,0.163035,0.0667729,0.5265354,0.3342307
707,0.0881259,0.37108,0.163035,0.0950693,0.5265354,0.3342307
708,0.1001356,0.267,0.1262386,0.1037159,0.3654345,0.2782356
709,0.1121453,0.17373,0.0942123,0.1123624,0.2173808,0.225158
710,0.124155,0.17373,0.0942123,0.121009,0.2173808,0.225158
711,0.0980904,0.16539,0.0784773,0.0941918,0.2255086,0.1672477
712,0.0720259,0.1572,0.0646257,0.0673747,0.2337333,0.1169415
713,0.0459614,0.1572,0.0646257,0.0405575,0.2337333,0.1169415
714,0.0314487,0.27101,0.0877315,0.0274417,0.2200429,0.0951447
715,0.0169361,0.40102,0.1154714,0.0143259,0.2066293,0.0759766
716,0.0024235,0.40102,0.1154714,0.0012101,0.2066293,0.0759766
717,0.0016156,0.5065,0.1472899,0.0008067,0.2040454,0.0792864
718,0.0008078,0.61175,0.182677,0.0004034,0.2014727,0.0826912
719,0,0.61175,0.182677,0,0.2014727,0.0826912
720,0,0.63157,0.2155337,0,0.2472618,0.1132277
721,0,0.65119,0.2502993,0,0.2958419,0.1490161
722,0,0.65119,0.2502993,0,0.2958419,0.1490161
723,0,0.62707,0.3020861,0,0.3980563,0.1776379
724,0,0.60266,0.3560705,0,0.504548,0.2083111
725,0,0.60266,0.3560705,0,0.504548,0.2083111
726,0.0032656,0.60207,0.3662562,0.0056337,0.4974158,0.2230435
727,0.0065313,0.60147,0.3764788,0.0112674,0.4902842,0.2381231
728,0.0097969,0.60147,0.3764788,0.016901,0.4902842,0.2381231
729,0.0362076,0.60231,0.3760574,0.0487966,0.4601398,0.2413452
730,0.0626184,0.60314,0.3756361,0.0806921,0.4301289,0.2445814
731,0.0890292,0.60314,0.3756361,0.1125876,0.4301289,0.2445814
732,0.0936039,0.60561,0.4088384,0.1171005,0.426108,0.2611063
733,0.0981785,0.60807,0.4421626,0.1216133,0.4220918,0.2779461
734,0.1027532,0.60807,0.4421626,0.1261262,0.4220918,0.2779461
735,0.0795135,0.53287,0.3887296,0.0973409,0.4478074,0.27224
736,0.0562737,0.45701,0.3359298,0.0685556,0.4736515,0.2665673
737,0.033034,0.45701,0.3359298,0.0397703,0.4736515,0.2665673
738,0.0224594,0.44323,0.3283607,0.0269551,0.4829102,0.2825407
739,0.0118847,0.42949,0.3208255,0.0141398,0.4921744,0.2987571
740,0.0013101,0.42949,0.3208255,0.0013245,0.4921744,0.2987571
741,0.0008734,0.42032,0.3215542,0.000883,0.5101107,0.3035859
742,0.0004367,0.41117,0.3222833,0.0004415,0.5280363,0.3084328
743,0,0.41117,0.3222833,0,0.5280363,0.3084328
744,0,0.42897,0.319434,0,0.5167558,0.2990945
745,0,0.44685,0.31659,0,0.5054681,0.2898259
746,0,0.44685,0.31659,0,0.5054681,0.2898259
747,0,0.49189,0.3289367,0,0.378609,0.2872457
748,0,0.53701,0.3413738,0,0.2590264,0.2846714
749,0,0.53701,0.3413738,0,0.2590264,0.2846714
750,0.0022727,0.55487,0.3044581,0.0058497,0.1835294,0.2747105
751,0.0045455,0.57266,0.2685569,0.0116993,0.1179397,0.2648484
752,0.0068182,0.57266,0.2685569,0.017549,0.1179397,0.2648484
753,0.0290318,0.55327,0.2160777,0.0475123,0.161645,0.2645396
754,0.0512455,0.53381,0.167831,0.0774756,0.2103782,0.264231
755,0.0734591,0.53381,0.167831,0.1074389,0.2103782,0.264231
756,0.0842292,0.56558,0.1572794,0.1119117,0.2338024,0.2728781
757,0.0949994,0.59711,0.1470343,0.1163845,0.258004,0.2816023
758,0.1057695,0.59711,0.1470343,0.1208573,0.258004,0.2816023
759,0.0835342,0.52276,0.1951585,0.0932527,0.2698851,0.2259994
760,0.0612988,0.44797,0.2484282,0.0656481,0.2819193,0.1747757
761,0.0390634,0.44797,0.2484282,0.0380435,0.2819193,0.1747757
