hour,RESV,PHVT
4752,0.36,0.520858
4753,0.82,0.303936
4754,0.01,0.356124
4755,0.64,0.916416
4756,0.65,0.034364
4757,0.52,0.374393
4758,0.42,0.896709
4759,0.64,0.70988
4760,0.96,0.808718
4761,0.32,0.130009
4762,0.86,0.6282
4763,0.61,0.672985
4764,0.2,0.21625
4765,0.95,0.265645
4766,0.51,0.075224
4767,0.28,0.751681
4768,0.28,0.212354
4769,0.55,0.320053
4770,0.2,0.400094
4771,0.58,0.548936
4772,0.29,0.630292
4773,0.88,0.165995
4774,0.96,0.398239
4775,0.32,0.179818
4776,0.46,0.849093
4777,0.75,0.889486
4778,0.27,0.692318
4779,0.28,0.379847
4780,0.06,0.759171
4781,0.4,0.716771
4782,0.71,0.135297
4783,0.67,0.472691
4784,0.06,0.34082
4785,0.86,0.575479
4786,0.06,0.887517
4787,0.72,0.639972
4788,0.29,0.91932
4789,0.1,0.46828
4790,0.66,0.502183
4791,0.72,0.853325
4792,0.05,0.737822
4793,0.59,0.402401
4794,0.33,0.169177
4795,0.47,0.612866
4796,0.55,0.001947
4797,0.66,0.489188
4798,0.26,0.765261
4799,0.02,0.303856
4800,0.73,0.289026
4801,0.28,0.358766
4802,0,0.688145
4803,0.24,0.724473
4804,0.19,0.313659
4805,0.36,0.232058
4806,0.12,0.655432
4807,0.69,0.169319
4808,0.47,0.823705
4809,0.88,0.908394
4810,0.2,0.480157
4811,0.69,0.493514
4812,0.79,0.248717
4813,0.03,0.362196
4814,0.77,0.774712
4815,0.05,0.208275
4816,0.26,0.969807
4817,0.51,0.369553
4818,0.76,0.60837
4819,1,0.316042
4820,0.95,0.406952
4821,0.58,0.499974
4822,0.2,0.055268
4823,0.31,0.444496
4824,0.51,0.214729
4825,0.22,0.171643
4826,0.45,0.469668
4827,0.55,0.734131
4828,0.44,0.639391
4829,0.96,0.215921
4830,0.91,0.341218
4831,0.3,0.4366
4832,0.47,0.657143
4833,0.23,0.921377
4834,0.02,0.538995
4835,0.72,0.32764
4836,0.83,0.841242
4837,0.95,0.849369
4838,0.02,0.491028
4839,0.06,0.938912
4840,0.03,0.74209
4841,0.12,0.61884
4842,0.51,0.674781
4843,0.95,0.020342
4844,0.52,0.351654
4845,0.42,0.828825
4846,0.32,0.104517
4847,0.9,0.615388
4848,0.36,0.933063
4849,0.75,0.881802
4850,0.27,0.252817
4851,0.88,0.40933
4852,0.8,0.821772
4853,0.02,0.698569
4854,0.9,0.147513
4855,0.93,0.741173
4856,0.61,0.353117
4857,0.21,0.017851
4858,0.18,0.259259
4859,0.64,0.794837
4860,0.29,0.826317
4861,0.21,0.193303
4862,0.85,0.643052
4863,0.92,0.64634
4864,0.54,0.537895
4865,0.47,0.252158
4866,0.32,0.95943
4867,0.94,0.856449
4868,0.14,0.319485
4869,0.09,0.593246
4870,0.21,0.52931
4871,0.58,0.831
4872,0.28,0.380923
4873,0.96,0.956934
4874,0.3,0.234905
4875,0.5,0.708752
4876,0.33,0.893357
4877,0.53,0.323693
4878,0.53,0.838794
4879,0,0.72341
4880,0.12,0.87446
4881,0.94,0.788632
4882,0.33,0.384582
4883,0.33,0.086771
4884,0.22,0.134673
4885,0.13,0.950558
4886,0.8,0.833229
4887,0.06,0.102679
4888,0.93,0.952101
4889,0.2,0.811534
4890,0.36,0.951168
4891,0.96,0.232355
4892,0.33,0.53886
4893,0.85,0.527029
4894,0.63,0.789394
4895,0.67,0.620985
4896,0.96,0.380578
4897,0.79,0.08631
4898,0.86,0.805637
4899,0.78,0.280978
4900,0.16,0.19293
4901,0.46,0.257008
4902,0.12,0.872868
4903,0.94,0.764228
4904,0.39,0.60218
4905,0.71,0.347806
4906,0.6,0.330877
4907,0.7,0.657055
4908,0.71,0.488376
4909,0.57,0.194283
4910,0.14,0.941173
4911,0.73,0.146754
4912,0.21,0.834502
4913,0.82,0.401726
4914,0.8,0.998195
4915,0,0.629232
4916,0.33,0.678213
4917,0.08,0.784587
4918,0.3,0.401628
4919,0.61,0.044635
4920,0.88,0.411275
4921,0.09,0.770008
4922,0.11,0.391328
4923,0.06,0.222452
4924,0.8,0.59362
4925,0.71,0.68372
4926,0.99,0.310611
4927,0.19,0.779726
4928,0.61,0.847453
4929,0.89,0.311235
4930,0.23,0.947532
4931,0.9,0.087678
4932,0.46,0.750145
4933,0.33,0.635461
4934,0.37,0.880991
4935,0.66,0.151
4936,0.49,0.610614
4937,0.72,0.315093
4938,0.55,0.167227
4939,0.52,0.799959
4940,0.64,0.523339
4941,0.49,0.102446
4942,0.34,0.316344
4943,0.81,0.6455
4944,0,0.764133
4945,0.32,0.105052
4946,0.23,0.335167
4947,0.14,0.462727
4948,0.28,0.767294
4949,0.82,0.999377
4950,0.56,0.922676
4951,0.12,0.349676
4952,0.62,0.542549
4953,0.18,0.728516
4954,0.23,0.026169
4955,0.21,0.670577
4956,0.1,0.452242
4957,0.14,0.082997
4958,0.92,0.522757
4959,0.88,0.753184
4960,0.3,0.473325
4961,0.48,0.082655
4962,0.57,0.664736
4963,0.33,0.947097
4964,0.23,0.124166
4965,0.32,0.44496
4966,0.82,0.859066
4967,0.04,0.830936
4968,0.79,0.258764
4969,0.8,0.953593
4970,0.78,0.972937
4971,0.02,0.758471
4972,0.21,0.027658
4973,0.67,0.903655
4974,0.21,0.722612
4975,0.72,0.377212
4976,0.08,0.593039
4977,0.74,0.03901
4978,0.68,0.031536
4979,0.14,0.491458
4980,0.94,0.042066
4981,0.51,0.220956
4982,0.91,0.862024
4983,0.74,0.071449
4984,0.66,0.987097
4985,0.04,0.915892
4986,0.44,0.439537
4987,0.16,0.43401
4988,0.63,0.058819
4989,0.31,0.54124
4990,0.91,0.11637
4991,0.88,0.194551
4992,0.28,0.528103
4993,0.41,0.743544
4994,0.82,0.432663
4995,0.39,0.963486
4996,0.94,0.716133
4997,0.61,0.15714
4998,0.72,0.198262
4999,0.12,0.620793
5000,0.48,0.513123
5001,0.71,0.337872
5002,0.77,0.295098
5003,0.09,0.698542
5004,0.16,0.795141
5005,0.11,0.075424
5006,0.43,0.911461
5007,0.38,0.332349
5008,0.56,0.57301
5009,0.68,0.923687
5010,0.41,0.091558
5011,0.27,0.9664
5012,0.54,0.541896
5013,0.81,0.249574
5014,0.39,0.212605
5015,0.1,0.50978
5016,0.48,0.523312
5017,0.2,0.603748
5018,0.91,0.748543
5019,0.35,0.268398
5020,0.71,0.300876
5021,0.43,0.92719
5022,0.15,0.579469
5023,0.88,0.817594
5024,0.43,0.027603
5025,0.27,0.632798
5026,0.08,0.422932
5027,0.45,0.963151
5028,0.62,0.204716
5029,0.25,0.041073
5030,0.34,0.739804
5031,0.52,0.732492
5032,0.15,0.669868
5033,0.7,0.362734
5034,0.55,0.80571
5035,0.27,0.157956
5036,0.24,0.659379
5037,0.74,0.022118
5038,0.36,0.46032
5039,0.85,0.230575
5040,0.52,0.059043
5041,0.52,0.011598
5042,0.69,0.395365
5043,0.22,0.18162
5044,0.7,0.821022
5045,0.4,0.441148
5046,0.67,0.299325
5047,0.49,0.898869
5048,0.97,0.30946
5049,0.07,0.79362
5050,0.95,0.514814
5051,0.9,0.911372
5052,0.79,0.429919
5053,0.42,0.723474
5054,0.22,0.222289
5055,0.45,0.898994
5056,0.67,0.324476
5057,0.9,0.723579
5058,0.76,0.822594
5059,0.4,0.896214
5060,0.1,0.524871
5061,0.52,0.622359
5062,0.34,0.065419
5063,0.04,0.022106
5064,0.51,0.853431
5065,0.34,0.974189
5066,0.77,0.85473
5067,0.98,0.92373
5068,0.09,0.923473
5069,0.81,0.366395
5070,0.65,0.886881
5071,0.83,0.233711
5072,0.52,0.054691
5073,0.14,0.8926
5074,0.1,0.545644
5075,0.14,0.324176
5076,0.02,0.955195
5077,0.07,0.64101
5078,0.64,0.857117
5079,0.08,0.143642
5080,0.77,0.023915
5081,0.47,0.52986
5082,0.2,0.121934
5083,0.63,0.377396
5084,0.48,0.352942
5085,0.24,0.613175
5086,0.67,0.933228
5087,0.44,0.566738
5088,0.4,0.701059
5089,0.73,0.787671
5090,0.4,0.60443
5091,0.6,0.166601
5092,0.06,0.881728
5093,0.2,0.933268
5094,0.57,0.942955
5095,0.52,0.394894
5096,0.68,0.619893
5097,0.43,0.673038
5098,0.73,0.718565
5099,0.24,0.136932
5100,0.39,0.052192
5101,0.9,0.398148
5102,0.4,0.646361
5103,0.74,0.110208
5104,0.52,0.704007
5105,0.05,0.682301
5106,0.61,0.538901
5107,0.78,0.069029
5108,0.09,0.302034
5109,0.05,0.148727
5110,0.35,0.351924
5111,0.14,0.088866
5112,0.85,0.600284
5113,0.31,0.947859
5114,0.23,0.386143
5115,0.36,0.561042
5116,0.04,0.00709
5117,0.05,0.322086
5118,0.63,0.91318
5119,0.53,0.346757
5120,0.92,0.595299
5121,0.96,0.036917
5122,0.6,0.416834
5123,0.89,0.110225
5124,0.26,0.071682
5125,0.43,0.006579
5126,0.32,0.346124
5127,1,0.325533
5128,0.73,0.637785
5129,0.21,0.32021
5130,0.07,0.28623
5131,0.61,0.274973
5132,0.05,0.143008
5133,0.31,0.512932
5134,0.45,0.441933
5135,0.76,0.520552
5136,0.57,0.927951
5137,0.49,0.879135
5138,0.45,0.92896
5139,0.84,0.23388
5140,0.27,0.771947
5141,0.44,0.386838
5142,0.8,0.350866
5143,0.28,0.390707
5144,0.71,0.738954
5145,0.6,0.790445
5146,0.61,0.947998
5147,0.16,0.395636
5148,0.62,0.713581
5149,0.2,0.670528
5150,0.92,0.206586
5151,0.87,0.012455
5152,0.65,0.770317
5153,0.17,0.639851
5154,0.67,0.607347
5155,0.7,0.133237
5156,0.64,0.637666
5157,0.24,0.792114
5158,0.93,0.9922
5159,0.68,0.645922
5160,0.33,0.832539
5161,0.89,0.937834
5162,0,0.771097
5163,0.59,0.110707
5164,0.13,0.258759
5165,0.38,0.560865
5166,0.18,0.150705
5167,0.91,0.916948
5168,0.1,0.418152
5169,0.11,0.680211
5170,0.16,0.961259
5171,0.95,0.99583
5172,0.4,0.655434
5173,0.16,0.381813
5174,0.51,0.703907
5175,0.65,0.37417
5176,0.22,0.808677
5177,0.15,0.490322
5178,0.6,0.820241
5179,0.76,0.738533
5180,0.57,0.092852
5181,0.93,0.450135
5182,0.8,0.643946
5183,0.01,0.573402
5184,0.63,0.119998
5185,0.64,0.803935
5186,0.32,0.557477
5187,0.47,0.164873
5188,0.73,0.561158
5189,0.53,0.385753
5190,0.11,0.575062
5191,0.56,0.609767
5192,0.52,0.688474
5193,0.39,0.651131
5194,0.95,0.024239
5195,0.04,0.053352
5196,0.11,0.958477
5197,0.92,0.477842
5198,0.09,0.698419
5199,0.91,0.179922
5200,0.88,0.674672
5201,0.46,0.124061
5202,0.4,0.478608
5203,0.94,0.878804
5204,0.61,0.283284
5205,0.46,0.174805
5206,0.22,0.513691
5207,0.96,0.888869
5208,0.11,0.241336
5209,0.04,0.009646
5210,0.74,0.496129
5211,0.6,0.089288
5212,0.32,0.798215
5213,0.24,0.002706
5214,0.65,0.96766
5215,0.1,0.772115
5216,0.46,0.313391
5217,0.47,0.422159
5218,0.15,0.024872
5219,0.34,0.899221
5220,0.99,0.967728
5221,0.46,0.604118
5222,0.58,0.551366
5223,0.5,0.778318
5224,0.78,0.983424
5225,0.94,0.431618
5226,0.92,0.706537
5227,0.08,0.413394
5228,0.92,0.52071
5229,0.95,0.012907
5230,0.33,0.679776
5231,0.35,0.963936
5232,0.79,0.330977
5233,0.03,0.423774
5234,0.65,0.945489
5235,0.51,0.092438
5236,0.53,0.561798
5237,0.32,0.950459
5238,0.36,0.318597
5239,0.45,0.837467
5240,0.61,0.444309
5241,0.5,0.965109
5242,0.35,0.743347
5243,0.19,0.579735
5244,0.42,0.573357
5245,0.97,0.63198
5246,0.04,0.377115
5247,0.32,0.703759
5248,0.45,0.13133
5249,0.1,0.248435
5250,0.58,0.998556
5251,0.41,0.107495
5252,0.72,0.982351
5253,0.63,0.158207
5254,0.18,0.605712
5255,0.52,0.483216
5256,0.3,0.277852
5257,0.04,0.889425
5258,0.42,0.877904
5259,0.89,0.996398
5260,0.35,0.234798
5261,0.78,0.551963
5262,0.9,0.220491
5263,0.74,0.917222
5264,0.52,0.088656
5265,0.45,0.930531
5266,0.72,0.47776
5267,0.96,0.90033
5268,0.86,0.698286
5269,0.71,0.916691
5270,0.64,0.709924
5271,0.07,0.125263
5272,0.24,0.804825
5273,0.77,0.50726
5274,0.07,0.216061
5275,0.13,0.666479
5276,0.58,0.521222
5277,0.61,0.717793
5278,0.13,0.406429
5279,0.51,0.47317
5280,0.19,0.370669
5281,0.88,0.733563
5282,0.02,0.853102
5283,0.53,0.076767
5284,0.95,0.322159
5285,0.46,0.647742
5286,0.88,0.534124
5287,0.62,0.666788
5288,0.5,0.056031
5289,0.62,0.934376
5290,0.7,0.550378
5291,0.4,0.18104
5292,0.63,0.093201
5293,0.11,0.23584
5294,0.99,0.462728
5295,0.98,0.036547
5296,0.34,0.07276
5297,0.31,0.028584
5298,0.41,0.116255
5299,0.04,0.612121
5300,0.25,0.243767
5301,0.28,0.78453
5302,0.34,0.778344
5303,1,0.730853
5304,0.69,0.405413
5305,0.97,0.428784
5306,0.41,0.409735
5307,0.92,0.003581
5308,0.42,0.615721
5309,0.35,0.351034
5310,0.02,0.36203
5311,0.97,0.422736
5312,0.6,0.050547
5313,0.44,0.610367
5314,0.14,0.405933
5315,0.27,0.859182
5316,0.99,0.660049
5317,0.43,0.906104
5318,0.67,0.526959
5319,0.59,0.469786
5320,0.72,0.830407
5321,0.47,0.553577
5322,0.81,0.886689
5323,0.54,0.789667
5324,0.81,0.118274
5325,0.06,0.891889
5326,0.36,0.663666
5327,0.31,0.750146
5328,0.1,0.388668
5329,1,0.298152
5330,0.08,0.277952
5331,0.1,0.004104
5332,0.6,0.658476
5333,0.14,0.67921
5334,0.82,0.270279
5335,0.87,0.611202
5336,0.42,0.20175
5337,0.58,0.504023
5338,0.54,0.387083
5339,0.31,0.814356
5340,0.1,0.924082
5341,0.09,0.920666
5342,0.55,0.21531
5343,0.83,0.507137
5344,0.45,0.194579
5345,0.94,0.397754
5346,0.52,0.81856
5347,0.41,0.424332
5348,0.85,0.71884
5349,0.87,0.074564
5350,0.13,0.126738
5351,0.87,0.061183
5352,0.75,0.683583
5353,0.46,0.403864
5354,0.11,0.223059
5355,0.82,0.781307
5356,0.1,0.382742
5357,0.22,0.686631
5358,0.56,0.811908
5359,0.53,0.82165
5360,0.96,0.917714
5361,0.59,0.63471
5362,0.84,0.045218
5363,0.65,0.352944
5364,0,0.037111
5365,0.09,0.044456
5366,0,0.936752
5367,0.75,0.271596
5368,0.02,0.912251
5369,0.42,0.05943
5370,0.89,0.315906
5371,0.49,0.439699
5372,0.72,0.548364
5373,0.8,0.569417
5374,0.51,0.150266
5375,0.44,0.24529
5376,0.76,0.660879
5377,0.39,0.750182
5378,0.22,0.447147
5379,0.52,0.399607
5380,0.97,0.198312
5381,0.39,0.579874
5382,0.67,0.728857
5383,0.24,0.379771
5384,0.64,0.375972
5385,0.08,0.054507
5386,0.13,0.814595
5387,0.38,0.918036
5388,0.92,0.439503
5389,0.24,0.575694
5390,0.73,0.294177
5391,0.09,0.453093
5392,0.37,0.286652
5393,0.47,0.955642
5394,0.38,0.482711
5395,0.03,0.901382
5396,0.29,0.526578
5397,0.06,0.133161
5398,0.85,0.037208
5399,0.35,0.824858
5400,0.89,0.921291
5401,0.55,0.204075
5402,0.33,0.175913
5403,0.66,0.472025
5404,0.89,0.220327
5405,0.11,0.932276
5406,0.7,0.154932
5407,0.17,0.084241
5408,0.86,0.229769
5409,0.05,0.190112
5410,0.47,0.388173
5411,0.95,0.007575
5412,0.67,0.224621
5413,0.61,0.655405
5414,0.76,0.613134
5415,0.93,0.175495
5416,0.07,0.352458
5417,0.9,0.788964
5418,0.68,0.544164
5419,0.96,0.754851
5420,0.14,0.209737
5421,0.12,0.054128
5422,0.28,0.805751
5423,0.82,0.51322
5424,0.38,0.627958
5425,0.63,0.177989
5426,0.15,0.929079
5427,0.53,0.591353
5428,0.12,0.746153
5429,0.44,0.109799
5430,0.75,0.708929
5431,0.86,0.984036
5432,0.59,0.774515
5433,0.57,0.641899
5434,0.03,0.093515
5435,0.15,0.929639
5436,0.57,0.042151
5437,0.98,0.173043
5438,0.42,0.870306
5439,0.61,0.705142
5440,0.34,0.844971
5441,0.99,0.965279
5442,0.27,0.183948
5443,0.19,0.25539
5444,0.6,0.353023
5445,0.69,0.384462
5446,0.25,0.851562
5447,0.73,0.21566
5448,0.56,0.774012
5449,0.63,0.584499
5450,0.49,0.130365
5451,0.41,0.308916
5452,0.84,0.633902
5453,0.01,0.284667
5454,0.77,0.466745
5455,0.2,0.463044
5456,0.7,0.661963
5457,0.54,0.129492
5458,0.63,0.936774
5459,0.69,0.425386
5460,0.6,0.996813
5461,0.48,0.883151
5462,0.03,0.214663
5463,0.37,0.564656
5464,0.91,0.876349
5465,0.84,0.324829
5466,0.98,0.072681
5467,0.25,0.908411
5468,0.74,0.220681
5469,0.98,0.50412
5470,0.1,0.793135
5471,0.49,0.640396
5472,0.49,0.872192
5473,0.94,0.769467
5474,0.78,0.554714
5475,0.02,0.604624
5476,0.7,0.151832
5477,0.34,0.638833
5478,0.29,0.164174
5479,0.12,0.54861
5480,0.44,0.409314
5481,0.06,0.359092
5482,0.08,0.367002
5483,0.28,0.982473
5484,0.83,0.482486
5485,0.67,0.955023
5486,0.59,0.60505
5487,0.43,0.320867
5488,0.25,0.995221
5489,0.95,0.185176
5490,0.93,0.266638
5491,0.17,0.833903
5492,0.09,0.302116
5493,0.46,0.15756
5494,0.74,0.393639
5495,0.43,0.543878
5496,0.88,0.285649
5497,0.72,0.815522
5498,0.6,0.597919
5499,0.82,0.684422
5500,0.55,0.701595
5501,0.57,0.896263
5502,0.85,0.534759
5503,0.77,0.985108
5504,0.82,0.321702
5505,0.75,0.878925
5506,0.85,0.221694
5507,0.49,0.52367
5508,0.33,0.392464
5509,0.52,0.791591
5510,0.79,0.479616
5511,0.99,0.876282
5512,0.9,0.920363
5513,0.45,0.873899
5514,0.43,0.260609
5515,0.39,0.596488
5516,0.42,0.997143
5517,0.59,0.175907
5518,0.19,0.132538
5519,0.01,0.021506
5520,0.73,0.766973
5521,0.35,0.770776
5522,0.2,0.774132
5523,0.55,0.675019
5524,0.7,0.641167
5525,0.52,0.80551
5526,0.47,0.598287
5527,0.37,0.082553
5528,0.15,0.350355
5529,0.32,0.07052
5530,0.55,0.926401
5531,0.73,0.526759
5532,0.25,0.974219
5533,0.24,0.7214
5534,0.74,0.373926
5535,0.17,0.666599
5536,0.43,0.606034
5537,0.05,0.284688
5538,0.99,0.268825
5539,0.45,0.731656
5540,0.84,0.104042
5541,0.08,0.469451
5542,0.35,0.794827
5543,0.81,0.54739
5544,0.99,0.240207
5545,0.31,0.023729
5546,0.22,0.646341
5547,0.72,0.114294
5548,0.56,0.833226
5549,0.74,0.02658
5550,0.37,0.305344
5551,0.81,0.761125
5552,0.99,0.56291
5553,0.19,0.30508
5554,0.83,0.046858
5555,0.01,0.226493
5556,0.98,0.438339
5557,0.75,0.774133
5558,0.96,0.396091
5559,0.9,0.455566
5560,0.31,0.180201
5561,0.55,0.285721
5562,0.98,0.73311
5563,0.33,0.236284
5564,0.6,0.0056
5565,0.2,0.146355
5566,0.3,0.903143
5567,0.18,0.504264
5568,0.88,0.459741
5569,0.07,0.456072
5570,0.19,0.726863
5571,0.38,0.126865
5572,0.2,0.719411
5573,0.23,0.709729
5574,0.01,0.513093
5575,0.94,0.983413
5576,0.47,0.170835
5577,0.8,0.449739
5578,0.11,0.921127
5579,0.1,0.401565
5580,0.86,0.543678
5581,0.9,0.505062
5582,0.56,0.846177
5583,0.34,0.035866
5584,0.83,0.014944
5585,0.38,0.490289
5586,0.83,0.281105
5587,0.06,0.682422
5588,0.18,0.652656
5589,0.55,0.991984
5590,0.75,0.890597
5591,0.7,0.752974
5592,0.02,0.734665
5593,0.44,0.201388
5594,0.94,0.106802
5595,0.55,0.108489
5596,0.99,0.739853
5597,0.77,0.199291
5598,0.01,0.752335
5599,0.58,0.526574
5600,0.26,0.127313
5601,0.65,0.76138
5602,0.04,0.831333
5603,0.75,0.95401
5604,0.21,0.019269
5605,0.57,0.771835
5606,0.19,0.413301
5607,0.64,0.531546
5608,0.07,0.879815
5609,0.6,0.214277
5610,0.66,0.926666
5611,0.39,0.07776
5612,0,0.262805
5613,0.43,0.59057
5614,0.45,0.512658
5615,0.52,0.622529
5616,0.7,0.706572
5617,0.69,0.201516
5618,0.39,0.466261
5619,0.21,0.168202
5620,0.55,0.371014
5621,0.06,0.347417
5622,0.26,0.591868
5623,0.38,0.24917
5624,0.5,0.861827
5625,0.62,0.059161
5626,0.59,0.162558
5627,0.87,0.777967
5628,0.53,0.237161
5629,0.51,0.930045
5630,0.47,0.225414
5631,0.14,0.757311
5632,0.77,0.37217
5633,0.66,0.40368
5634,0.16,0.962854
5635,0.19,0.436614
5636,0.76,0.318473
5637,0.72,0.13988
5638,0.03,0.49262
5639,0.33,0.712401
5640,0.48,0.30166
5641,0.63,0.028591
5642,0.44,0.701978
5643,0.24,0.754619
5644,0.03,0.617929
5645,0.99,0.580161
5646,0.54,0.637096
5647,0.27,0.541639
5648,0.54,0.1613
5649,0.66,0.50418
5650,0.67,0.131126
5651,0.83,0.730077
5652,0.91,0.219699
5653,0.53,0.308502
5654,0.72,0.606395
5655,0.42,0.251319
5656,0.72,0.801873
5657,0.25,0.628822
5658,0.33,0.414042
5659,0.52,0.174519
5660,0.72,0.248458
5661,0.85,0.559991
5662,0.49,0.212277
5663,0.29,0.283989
5664,0.23,0.685542
5665,0.57,0.887803
5666,0.09,0.345321
5667,0.3,0.550377
5668,0.19,0.541843
5669,0.2,0.244064
5670,0.46,0.980809
5671,0.97,0.864336
5672,0.78,0.713354
5673,0.87,0.515582
5674,0.82,0.467086
5675,0.12,0.013648
5676,0.48,0.002501
5677,0.03,0.047186
5678,0.74,0.633107
5679,0.81,0.088077
5680,0.94,0.209564
5681,0.24,0.98797
5682,0.01,0.747074
5683,0.4,0.925333
5684,0.33,0.331264
5685,0.21,0.94516
5686,0.47,0.857538
5687,0.24,0.666783
5688,0.53,0.911854
5689,0.04,0.024346
5690,0.76,0.571949
5691,0.97,0.606747
5692,0.73,0.351625
5693,0.78,0.946934
5694,0.94,0.038621
5695,0.43,0.011899
5696,0.81,0.595076
5697,0.27,0.190586
5698,0.07,0.509675
5699,0.97,0.360272
5700,0.28,0.495028
5701,0.16,0.509218
5702,0.67,0.49251
5703,0.99,0.938044
5704,0.7,0.774965
5705,0.9,0.107345
5706,0.61,0.541485
5707,0.27,0.098859
5708,0.98,0.798649
5709,0.28,0.783228
5710,0.13,0.233758
5711,0.87,0.103369
5712,0.72,0.645071
5713,0.88,0.172575
5714,0.56,0.432329
5715,0.44,0.672173
5716,0.58,0.896773
5717,0.62,0.647357
5718,0.42,0.094174
5719,0.42,0.762458
5720,0.35,0.749702
5721,0.18,0.120514
5722,0.41,0.540025
5723,0.1,0.925004
5724,0.8,0.053575
5725,0.47,0.039038
5726,0.19,0.730184
5727,0.33,0.096501
5728,0.8,0.109614
5729,0.85,0.840107
5730,0.35,0.615199
5731,0.04,0.887549
5732,0.97,0.442015
5733,0.44,0.424553
5734,0.6,0.43642
5735,0.26,0.572816
5736,0.43,0.340605
5737,0.61,0.973537
5738,0.71,0.931214
5739,0.25,0.678805
5740,0.9,0.855981
5741,0.42,0.813489
5742,0.55,0.017037
5743,0.78,0.842213
5744,0.65,0.226761
5745,0.77,0.058682
5746,0.91,0.509747
5747,0.92,0.092228
5748,0.19,0.502875
5749,0.78,0.542998
5750,0.96,0.759134
5751,0.75,0.791996
5752,0.03,0.531733
5753,0.92,0.026174
5754,0.31,0.20894
5755,0.19,0.106218
5756,0.73,0.473174
5757,0.74,0.664922
5758,1,0.144176
5759,0.31,0.225972
5760,0.87,0.058794
5761,0.44,0.831565
5762,0.72,0.274313
5763,0.34,0.839455
5764,0.25,0.199409
5765,0.26,0.509265
5766,0.1,0.91033
5767,0.87,0.527063
5768,0.7,0.926598
5769,0.73,0.230939
5770,0.56,0.829105
5771,0.05,0.908134
5772,0.29,0.699154
5773,0.42,0.219657
5774,0.46,0.031359
5775,0.34,0.100006
5776,0.42,0.736918
5777,0.8,0.345094
5778,0.86,0.950061
5779,0.87,0.851463
5780,0.3,0.603871
5781,0.67,0.607024
5782,0.7,0.082739
5783,0.41,0.856612
5784,0.36,0.408901
5785,0.44,0.327684
5786,0.83,0.705748
5787,0.61,0.913942
5788,0.04,0.315077
5789,0.15,0.837889
5790,0.79,0.381662
5791,0.24,0.994344
5792,0.89,0.653947
5793,0.63,0.88911
5794,0.73,0.276825
5795,0.87,0.866136
5796,0.45,0.160713
5797,0.12,0.355011
5798,0.99,0.659979
5799,0.41,0.105976
5800,0.06,0.527793
5801,0.79,0.839944
5802,0.2,0.449497
5803,0.58,0.160671
5804,0.41,0.90237
5805,0.17,0.692669
5806,0,0.776504
5807,0.18,0.443335
5808,0.4,0.148028
5809,0.97,0.481679
5810,0.12,0.049906
5811,0.92,0.58816
5812,0.4,0.370654
5813,0.88,0.777096
5814,0.91,0.457679
5815,0.42,0.361301
5816,0.7,0.230045
5817,0.6,0.606078
5818,0.56,0.632222
5819,0.15,0.274305
5820,0.61,0.491454
5821,0.89,0.707269
5822,0.48,0.773652
5823,0.24,0.072216
5824,0.54,0.643155
5825,0.69,0.309138
5826,0.66,0.609351
5827,0.94,0.580337
5828,0.5,0.976096
5829,0.99,0.629438
5830,0.18,0.055296
5831,0.11,0.011371
5832,0.99,0.560677
5833,0.83,0.059071
5834,0.97,0.390348
5835,0.51,0.980979
5836,0.46,0.258793
5837,0.56,0.519183
5838,0.42,0.9142
5839,0.85,0.025643
5840,0.38,0.31438
5841,0.57,0.135236
5842,0.84,0.995738
5843,0.57,0.297697
5844,0.16,0.163355
5845,0.75,0.371492
5846,0.95,0.873262
5847,0.93,0.82818
5848,0.02,0.943629
5849,0.84,0.690054
5850,0.17,0.684627
5851,0.95,0.192591
5852,0.83,0.913098
5853,0.37,0.991173
5854,0.37,0.8677
5855,0.89,0.297731
5856,0.64,0.835169
5857,0.3,0.840084
5858,1,0.331561
5859,0.33,0.433798
5860,0.63,0.10711
5861,0.33,0.208541
5862,0.04,0.599835
5863,0.02,0.996931
5864,0.31,0.221395
5865,0.89,0.821141
5866,0.91,0.342427
5867,0.75,0.909652
5868,1,0.512637
5869,0.92,0.699552
5870,0.74,0.309958
5871,0.88,0.888378
5872,0.24,0.108375
5873,0.39,0.57888
5874,0.4,0.273958
5875,0.11,0.811318
5876,0.22,0.632146
5877,0.92,0.776189
5878,0.11,0.971576
5879,0.09,0.436058
5880,0.15,0.713701
5881,0.67,0.014422
5882,0.19,0.961624
5883,0.44,0.231914
5884,0.16,0.880699
5885,0.44,0.015691
5886,0.85,0.32193
5887,0.45,0.03725
5888,0.14,0.102573
5889,0.38,0.87024
5890,0.02,0.885004
5891,0.92,0.399137
5892,0.2,0.955674
5893,0.13,0.743484
5894,0.68,0.376657
5895,0.6,0.514888
5896,0.26,0.360002
5897,0.96,0.672663
5898,0.67,0.752598
5899,0.13,0.588853
5900,0.56,0.448762
5901,0.41,0.842994
5902,0.89,0.426237
5903,0.23,0.853636
5904,0.82,0.783234
5905,0.73,0.673631
5906,0.82,0.836803
5907,0.84,0.026141
5908,0.73,0.548154
5909,0.03,0.548927
5910,0.82,0.73861
5911,0.77,0.174158
5912,0.79,0.26512
5913,0.52,0.786611
5914,0.1,0.852703
5915,0.65,0.979901
5916,0.15,0.910195
5917,0.27,0.722701
5918,0.21,0.379074
5919,0.17,0.870987
