hour,RESV
7121,0.265968
7122,0.019375
7123,0.313776
7124,0.039471
7125,0.390346
7126,0.723923
7127,0.771796
7128,0.092674
7129,0.075959
7130,0.288571
7131,0.02003
7132,0.075135
7133,0.670075
7134,0.598655
7135,0.632719
7136,0.643917
7137,0.427254
7138,0.614281
7139,0.947926
7140,0.405903
7141,0.539598
7142,0.632705
7143,0.953094
7144,0.999172
7145,0.989691
7146,0.092711
7147,0.013975
7148,0.798877
7149,0.578801
7150,0.22191
7151,0.592775
7152,0.419455
7153,0.606593
7154,0.209728
7155,0.110388
7156,0.357096
7157,0.047428
7158,0.155392
7159,0.094961
7160,0.870352
7161,0.78138
7162,0.292677
7163,0.149032
7164,0.524154
7165,0.491936
7166,0.87462
7167,0.85231
7168,0.38694
7169,0.16426
7170,0.409608
7171,0.147323
7172,0.895213
7173,0.879081
7174,0.66999
7175,0.332791
7176,0.361682
7177,0.049736
7178,0.692596
7179,0.755188
7180,0.011652
7181,0.070486
7182,0.382495
7183,0.124435
7184,0.321451
7185,0.692162
7186,0.771295
7187,0.582463
7188,0.559691
7189,0.551497
7190,0.536219
7191,0.777675
7192,0.812701
7193,0.77814
7194,0.737814
7195,0.442202
7196,0.297584
7197,0.746782
7198,0.533142
7199,0.265953
7200,0.752046
7201,0.637395
7202,0.769364
7203,0.305544
7204,0.301963
7205,0.573057
7206,0.915343
7207,0.056133
7208,0.291869
7209,0.120166
7210,0.7413
7211,0.858918
7212,0.820667
7213,0.111428
7214,0.693249
7215,0.592034
7216,0.228573
7217,0.668611
7218,0.791657
7219,0.659626
7220,0.889778
7221,0.757203
7222,0.689336
7223,0.161224
7224,0.037854
7225,0.339187
7226,0.21579
7227,0.523183
7228,0.858886
7229,0.156069
7230,0.647572
7231,0.193903
7232,0.826917
7233,0.189045
7234,0.205453
7235,0.070013
7236,0.414866
7237,0.72374
7238,0.316649
7239,0.553716
7240,0.27378
7241,0.269785
7242,0.500437
7243,0.994742
7244,0.576028
7245,0.115615
7246,0.361639
7247,0.196279
7248,0.839333
7249,0.611828
7250,0.844904
7251,0.476514
7252,0.576082
7253,0.165457
7254,0.567662
7255,0.037021
7256,0.536689
7257,0.726892
7258,0.12466
7259,0.889246
7260,0.655025
7261,0.642212
7262,0.849726
7263,0.897064
7264,0.603113
7265,0.267893
7266,0.7598
7267,0.347314
7268,0.337338
7269,0.956506
7270,0.414851
7271,0.450631
7272,0.71231
7273,0.648021
7274,0.766615
7275,0.144155
7276,0.283008
7277,0.656262
7278,0.582
7279,0.148255
7280,0.007997
7281,0.36438
7282,0.176424
7283,0.548465
7284,0.404461
7285,0.972647
7286,0.491863
7287,0.494506
7288,0.66826
7289,0.097908
7290,0.330919
7291,0.721235
7292,0.927316
7293,0.424057
7294,0.263173
7295,0.730183
7296,0.524569
7297,0.11931
7298,0.818198
7299,0.786939
7300,0.220061
7301,0.968811
7302,0.511945
7303,0.555495
7304,0.379282
7305,0.315772
7306,0.289487
7307,0.581108
7308,0.988153
7309,0.788488
7310,0.668878
7311,0.366162
7312,0.533548
7313,0.29791
7314,0.147967
7315,0.73541
7316,0.933378
7317,0.077286
7318,0.925214
7319,0.388302
7320,0.824053
7321,0.993889
7322,0.924968
7323,0.663539
7324,0.456122
7325,0.355448
7326,0.38575
7327,0.153991
7328,0.754709
7329,0.311669
7330,0.535577
7331,0.20421
7332,0.624706
7333,0.91493
7334,0.404805
7335,0.349036
7336,0.726122
7337,0.245254
7338,0.036005
7339,0.272147
7340,0.816654
7341,0.795812
7342,0.447767
7343,0.709001
7344,0.009451
7345,0.633551
7346,0.853982
7347,0.876332
7348,0.293942
7349,0.089988
7350,0.778378
7351,0.417843
7352,0.391182
7353,0.289354
7354,0.606845
7355,0.479659
7356,0.839589
7357,0.186834
7358,0.761919
7359,0.723652
7360,0.998392
7361,0.02121
7362,0.352608
7363,0.880454
7364,0.596238
7365,0.236489
7366,0.855097
7367,0.538994
7368,0.910504
7369,0.430894
7370,0.320165
7371,0.151022
7372,0.975327
7373,0.602994
7374,0.060503
7375,0.225528
7376,0.011215
7377,0.042593
7378,0.692092
7379,0.363144
7380,0.398905
7381,0.106457
7382,0.717391
7383,0.438634
7384,0.3346
7385,0.497318
7386,0.669729
7387,0.611739
7388,0.601736
7389,0.871052
7390,0.512228
7391,0.931689
7392,0.983129
7393,0.639771
7394,0.057741
7395,0.185875
7396,0.994708
7397,0.540676
7398,0.021273
7399,0.792341
7400,0.153746
7401,0.887349
7402,0.605013
7403,0.188832
7404,0.425485
7405,0.933613
7406,0.71752
7407,0.188983
7408,0.17663
7409,0.34471
7410,0.010745
7411,0.042759
7412,0.362616
7413,0.900016
7414,0.956986
7415,0.663439
7416,0.875513
7417,0.31467
7418,0.949764
7419,0.802167
7420,0.957002
7421,0.675461
7422,0.338976
7423,0.450854
7424,0.511257
7425,0.519584
7426,0.807271
7427,0.625728
7428,0.463554
7429,0.024084
7430,0.033206
7431,0.867243
7432,0.38692
7433,0.22617
7434,0.400694
7435,0.091804
7436,0.528263
7437,0.662639
7438,0.498435
7439,0.178059
7440,0.538306
7441,0.879723
7442,0.867788
7443,0.501462
7444,0.871372
7445,0.340006
7446,0.637993
7447,0.086906
7448,0.971538
7449,0.341589
7450,0.20162
7451,0.03837
7452,0.391988
7453,0.460896
7454,0.361523
7455,0.02683
7456,0.512938
7457,0.607966
7458,0.729391
7459,0.824857
7460,0.91075
7461,0.70218
7462,0.125454
7463,0.082315
7464,0.25743
7465,0.846863
7466,0.003856
7467,0.04385
7468,0.562292
7469,0.567227
7470,0.627359
7471,0.464759
7472,0.291783
7473,0.620234
7474,0.87382
7475,0.99389
7476,0.448352
7477,0.920632
7478,0.563372
7479,0.701119
7480,0.24699
7481,0.152142
7482,0.520708
7483,0.025274
7484,0.438557
7485,0.01342
7486,0.662374
7487,0.841396
7488,0.306897
7489,0.544049
7490,0.203313
7491,0.039298
7492,0.414984
7493,0.255806
7494,0.661669
7495,0.31832
7496,0.797616
7497,0.633119
7498,0.602681
7499,0.196101
7500,0.094475
7501,0.441373
7502,0.532614
7503,0.145411
7504,0.145838
7505,0.144098
7506,0.59062
7507,0.560049
7508,0.89835
7509,0.386111
7510,0.166456
7511,0.904382
7512,0.371637
7513,0.212473
7514,0.911989
7515,0.816435
7516,0.231118
7517,0.223449
7518,0.498987
7519,0.613539
7520,0.536488
7521,0.701947
7522,0.303494
7523,0.061427
7524,0.22303
7525,0.48727
7526,0.823163
7527,0.417964
7528,0.480645
7529,0.398987
7530,0.907327
7531,0.439914
7532,0.413216
7533,0.80397
7534,0.03937
7535,0.082589
7536,0.251766
7537,0.124113
7538,0.976621
7539,0.909758
7540,0.898698
7541,0.78984
7542,0.107107
7543,0.049883
7544,0.135285
7545,0.920916
7546,0.315245
7547,0.281589
7548,0.551254
7549,0.728505
7550,0.546577
7551,0.45041
7552,0.61095
7553,0.162077
7554,0.594016
7555,0.461162
7556,0.628808
7557,0.942307
7558,0.994608
7559,0.775668
7560,0.311569
7561,0.495521
7562,0.983515
7563,0.504117
7564,0.912753
7565,0.454859
7566,0.098453
7567,0.007587
7568,0.816835
7569,0.651934
7570,0.867453
7571,0.91416
7572,0.731171
7573,0.797331
7574,0.662814
7575,0.110685
7576,0.667737
7577,0.722033
7578,0.438474
7579,0.681244
7580,0.770785
7581,0.373024
7582,0.794009
7583,0.661179
7584,0.638588
7585,0.883215
7586,0.171632
7587,0.675757
7588,0.239017
7589,0.822011
7590,0.272127
7591,0.084061
7592,0.898455
7593,0.459316
7594,0.547342
7595,0.128284
7596,0.206923
7597,0.19799
7598,0.571391
7599,0.17521
7600,0.046595
7601,0.932028
7602,0.062396
7603,0.682215
7604,0.335197
7605,0.413474
7606,0.629586
7607,0.092174
7608,0.486049
7609,0.382387
7610,0.04742
7611,0.663264
7612,0.68737
7613,0.205294
7614,0.426347
7615,0.123886
7616,0.95833
7617,0.221802
7618,0.906451
7619,0.806034
7620,0.329633
7621,0.44702
7622,0.409138
7623,0.693055
7624,0.051772
7625,0.748699
7626,0.13022
7627,0.935431
7628,0.566735
7629,0.47466
7630,0.841919
7631,0.406431
7632,0.094486
7633,0.127184
7634,0.520334
7635,0.939384
7636,0.489721
7637,0.606244
7638,0.505519
7639,0.568096
7640,0.79265
7641,0.946193
7642,0.794952
7643,0.234949
7644,0.499929
7645,0.665449
7646,0.98948
7647,0.991886
7648,0.679847
7649,0.89336
7650,0.88575
7651,0.23785
7652,0.863029
7653,0.767584
7654,0.083539
7655,0.618667
7656,0.846776
7657,0.658753
7658,0.889269
7659,0.647104
7660,0.897017
7661,0.358465
7662,0.924737
7663,0.025973
7664,0.453357
7665,0.160261
7666,0.170139
7667,0.878128
7668,0.185674
7669,0.165786
7670,0.678737
7671,0.453497
7672,0.349385
7673,0.977078
7674,0.645782
7675,0.602
7676,0.68572
7677,0.014062
7678,0.461245
7679,0.330178
7680,0.365331
7681,0.682166
7682,0.045204
7683,0.557699
7684,0.196096
7685,0.634338
7686,0.517183
7687,0.192301
7688,0.188843
7689,0.150046
7690,0.656191
7691,0.163232
7692,0.442156
7693,0.909515
7694,0.571528
7695,0.957278
7696,0.553087
7697,0.863894
7698,0.680434
7699,0.354719
7700,0.057751
7701,0.565174
7702,0.169969
7703,0.158534
7704,0.058336
7705,0.407041
7706,0.600738
7707,0.621292
7708,0.26298
7709,0.501363
7710,0.003649
7711,0.324627
7712,0.231508
7713,0.518235
7714,0.684125
7715,0.343073
7716,0.740002
7717,0.340323
7718,0.642265
7719,0.715251
7720,0.21923
7721,0.083511
7722,0.885754
7723,0.926706
7724,0.028155
7725,0.555689
7726,0.20013
7727,0.214269
7728,0.07451
7729,0.167435
7730,0.121221
7731,0.541117
7732,0.362402
7733,0.218148
7734,0.950005
7735,0.712776
7736,0.003544
7737,0.678026
7738,0.279322
7739,0.292816
7740,0.398716
7741,0.315294
7742,0.077362
7743,0.261528
7744,0.285102
7745,0.22587
7746,0.05148
7747,0.946729
7748,0.460443
7749,0.188564
7750,0.390098
7751,0.004576
7752,0.451729
7753,0.002847
7754,0.049078
7755,0.329982
7756,0.134128
7757,0.150505
7758,0.200714
7759,0.614574
7760,0.979885
7761,0.288997
7762,0.208576
7763,0.627544
7764,0.122516
7765,0.711956
7766,0.106727
7767,0.5018
7768,0.050327
7769,0.380263
7770,0.193927
7771,0.954862
7772,0.898345
7773,0.382275
7774,0.15719
7775,0.796692
7776,0.262082
7777,0.792837
7778,0.230036
7779,0.739357
7780,0.86447
7781,0.153259
7782,0.341416
7783,0.044446
7784,0.771048
7785,0.896344
7786,0.721152
7787,0.628797
7788,0.32881
7789,0.993315
7790,0.922664
7791,0.885936
7792,0.584252
7793,0.139264
7794,0.343608
7795,0.097901
7796,0.223523
7797,0.475436
7798,0.001533
7799,0.315966
7800,0.826563
7801,0.459467
7802,0.151054
7803,0.038618
7804,0.926978
7805,0.142687
7806,0.017928
7807,0.104983
7808,0.242787
7809,0.529018
7810,0.261195
7811,0.191942
7812,0.92134
7813,0.894003
7814,0.18542
7815,0.810851
7816,0.64731
7817,0.72074
7818,0.886751
7819,0.423607
7820,0.796133
7821,0.364159
7822,0.311018
7823,0.911916
7824,0.493724
7825,0.659693
7826,0.084522
7827,0.785748
7828,0.006104
7829,0.255915
7830,0.733001
7831,0.244104
7832,0.192583
7833,0.694862
7834,0.852878
7835,0.110119
7836,0.47743
7837,0.80023
7838,0.719736
7839,0.460565
7840,0.741749
7841,0.30522
7842,0.87713
7843,0.770922
7844,0.351006
7845,0.207975
7846,0.54228
7847,0.369516
7848,0.169786
7849,0.723294
7850,0.91401
7851,0.087253
7852,0.976001
7853,0.839454
7854,0.127533
7855,0.894146
7856,0.19316
7857,0.01083
7858,0.088235
7859,0.685647
7860,0.86878
7861,0.639022
7862,0.599719
7863,0.416734
7864,0.875471
7865,0.251048
7866,0.569595
7867,0.901687
7868,0.173592
7869,0.850236
7870,0.78474
7871,0.342435
7872,0.609835
7873,0.839335
7874,0.146038
7875,0.960838
7876,0.93503
7877,0.534362
7878,0.641218
7879,0.887382
7880,0.951031
7881,0.325764
7882,0.271392
7883,0.688672
7884,0.016447
7885,0.317503
7886,0.044952
7887,0.439519
7888,0.695533
7889,0.430608
7890,0.166429
7891,0.43462
7892,0.941026
7893,0.32998
7894,0.63416
7895,0.65239
7896,0.189122
7897,0.615504
7898,0.557477
7899,0.396342
7900,0.778122
7901,0.457014
7902,0.558224
7903,0.29725
7904,0.719075
7905,0.377691
7906,0.532355
7907,0.549423
7908,0.346812
7909,0.995201
7910,0.323368
7911,0.450333
7912,0.000735
7913,0.161458
7914,0.893355
7915,0.85005
7916,0.659625
7917,0.730589
7918,0.603412
7919,0.73286
7920,0.622653
7921,0.280522
7922,0.213192
7923,0.779773
7924,0.097846
7925,0.090895
7926,0.96207
7927,0.86894
7928,0.750814
7929,0.567459
7930,0.871745
7931,0.90588
7932,0.711078
7933,0.916919
7934,0.767688
7935,0.128888
7936,0.677646
7937,0.787363
7938,0.063945
7939,0.638984
7940,0.992116
7941,0.375518
7942,0.076354
7943,0.737207
7944,0.295167
7945,0.770484
7946,0.656595
7947,0.486309
7948,0.471638
7949,0.300117
7950,0.466747
7951,0.101834
7952,0.044494
7953,0.506405
7954,0.423453
7955,0.652929
7956,0.084324
7957,0.715485
7958,0.868363
7959,0.849531
7960,0.301734
7961,0.727619
7962,0.102081
7963,0.88303
7964,0.722985
7965,0.611559
7966,0.385492
7967,0.313858
7968,0.079329
7969,0.706288
7970,0.967637
7971,0.85134
7972,0.353698
7973,0.581727
7974,0.822648
7975,0.176675
7976,0.826084
7977,0.005958
7978,0.545197
7979,0.769304
7980,0.132899
7981,0.954973
7982,0.766608
7983,0.910975
7984,0.000567
7985,0.153846
7986,0.410025
7987,0.645972
7988,0.512751
7989,0.742416
7990,0.908153
7991,0.410857
7992,0.06774
7993,0.93938
7994,0.781756
7995,0.024426
7996,0.396496
7997,0.746749
7998,0.838734
7999,0.928856
8000,0.075833
8001,0.308753
8002,0.19979
8003,0.244408
8004,0.778809
8005,0.784964
8006,0.03441
8007,0.641459
8008,0.486255
8009,0.107127
8010,0.138078
8011,0.276503
8012,0.333657
8013,0.399517
8014,0.149226
8015,0.851177
8016,0.769622
8017,0.141706
8018,0.461848
8019,0.6962
8020,0.697137
8021,0.00899
8022,0.880351
8023,0.614559
8024,0.828668
8025,0.130976
8026,0.133625
8027,0.28254
8028,0.702549
8029,0.512125
8030,0.987311
8031,0.054971
8032,0.438816
8033,0.210579
8034,0.566754
8035,0.617706
8036,0.188899
8037,0.30627
8038,0.479495
8039,0.46249
8040,0.226645
8041,0.249922
8042,0.615756
8043,0.518918
8044,0.165245
8045,0.008169
8046,0.770216
8047,0.712542
8048,0.148071
8049,0.917582
8050,0.896436
8051,0.243133
8052,0.258304
8053,0.679117
8054,0.030936
8055,0.914558
8056,0.211383
8057,0.378241
8058,0.561091
8059,0.358638
8060,0.695606
8061,0.615044
8062,0.84244
8063,0.353641
8064,0.804151
8065,0.153646
8066,0.923983
8067,0.486302
8068,0.139534
8069,0.856249
8070,0.836109
8071,0.364663
8072,0.786064
8073,0.140719
8074,0.401664
8075,0.928221
8076,0.68011
8077,0.404517
8078,0.253071
8079,0.592114
8080,0.378863
8081,0.826557
8082,0.494347
8083,0.249905
8084,0.734237
8085,0.934169
8086,0.140594
8087,0.187495
8088,0.87519
8089,0.592101
8090,0.410811
8091,0.368657
8092,0.578382
8093,0.419176
8094,0.767963
8095,0.121962
8096,0.317295
8097,0.145449
8098,0.233057
8099,0.765499
8100,0.694307
8101,0.745727
8102,0.190968
8103,0.301127
8104,0.156119
8105,0.556722
8106,0.249497
8107,0.412323
8108,0.860596
8109,0.865342
8110,0.215427
8111,0.415173
8112,0.098208
8113,0.729295
8114,0.831653
8115,0.338689
8116,0.812884
8117,0.280705
8118,0.704907
8119,0.350368
8120,0.662111
8121,0.882452
8122,0.034482
8123,0.27146
8124,0.397308
8125,0.173632
8126,0.706983
8127,0.552499
8128,0.648233
8129,0.789275
8130,0.941198
8131,0.521981
8132,0.683585
8133,0.936898
8134,0.314852
8135,0.876138
8136,0.161045
8137,0.096205
8138,0.307872
8139,0.603527
8140,0.438588
8141,0.120403
8142,0.322367
8143,0.072427
8144,0.125278
8145,0.985893
8146,0.496628
8147,0.728566
8148,0.206618
8149,0.192357
8150,0.809453
8151,0.035721
8152,0.519102
8153,0.879407
8154,0.156967
8155,0.084215
8156,0.510961
8157,0.25744
8158,0.123156
8159,0.0000622
8160,0.772648
8161,0.672848
8162,0.657485
8163,0.116504
8164,0.978874
8165,0.387106
8166,0.010115
8167,0.831067
8168,0.429386
8169,0.193518
8170,0.449692
8171,0.694672
8172,0.065182
8173,0.479274
8174,0.189241
8175,0.564294
8176,0.862983
8177,0.732279
8178,0.653441
8179,0.185924
8180,0.016015
8181,0.732564
8182,0.174342
8183,0.579907
8184,0.429646
8185,0.054788
8186,0.766483
8187,0.464795
8188,0.683431
8189,0.738464
8190,0.205661
8191,0.932374
8192,0.630283
8193,0.117132
8194,0.482033
8195,0.388371
8196,0.504396
8197,0.661084
8198,0.247066
8199,0.897385
8200,0.841342
8201,0.159575
8202,0.275018
8203,0.102948
8204,0.93525
8205,0.553745
8206,0.638085
8207,0.158036
8208,0.176455
8209,0.74488
8210,0.675506
8211,0.504833
8212,0.4587
8213,0.634336
8214,0.853694
8215,0.669453
8216,0.126627
8217,0.355283
8218,0.064591
8219,0.601604
8220,0.951548
8221,0.604966
8222,0.38107
8223,0.979849
8224,0.583796
8225,0.301675
8226,0.865034
8227,0.776327
8228,0.689911
8229,0.08631
8230,0.206093
8231,0.006115
8232,0.696777
8233,0.88365
8234,0.438948
8235,0.686756
8236,0.071198
8237,0.201792
8238,0.018626
8239,0.022292
8240,0.379632
8241,0.766279
8242,0.674242
8243,0.585656
8244,0.83628
8245,0.49322
8246,0.420896
8247,0.267422
8248,0.258369
8249,0.160243
8250,0.600642
8251,0.724162
8252,0.188725
8253,0.426246
8254,0.405824
8255,0.46793
8256,0.291333
8257,0.056096
8258,0.095004
8259,0.641046
8260,0.819024
8261,0.117364
8262,0.591014
8263,0.933967
8264,0.594822
8265,0.22087
8266,0.139184
8267,0.205537
8268,0.563375
8269,0.591073
8270,0.352937
8271,0.099016
8272,0.888267
8273,0.806249
8274,0.567833
8275,0.362338
8276,0.498415
8277,0.770247
8278,0.80836
8279,0.255569
8280,0.443101
8281,0.092043
8282,0.34202
8283,0.419613
8284,0.225102
8285,0.937379
8286,0.059089
8287,0.207074
8288,0.908935
8289,0.913798
8290,0.437978
8291,0.718507
8292,0.52432
8293,0.769532
8294,0.850329
8295,0.909263
8296,0.247158
8297,0.524971
8298,0.786394
8299,0.542965
8300,0.891892
8301,0.690446
8302,0.122693
8303,0.820478
8304,0.112007
8305,0.386222
8306,0.156318
8307,0.823759
8308,0.954501
8309,0.193813
8310,0.161996
8311,0.116225
8312,0.79313
8313,0.812808
8314,0.588685
8315,0.307812
8316,0.673564
8317,0.479809
8318,0.175458
8319,0.890584
8320,0.940922
8321,0.913177
8322,0.942864
8323,0.868117
8324,0.449934
8325,0.628672
8326,0.092761
8327,0.811093
8328,0.52003
8329,0.905896
8330,0.39997
8331,0.072727
8332,0.362981
8333,0.362146
8334,0.097722
8335,0.674783
8336,0.455359
8337,0.727317
8338,0.439119
8339,0.136386
8340,0.586226
8341,0.779946
8342,0.72903
8343,0.914809
8344,0.229297
8345,0.66262
8346,0.554434
8347,0.032163
8348,0.853489
8349,0.561697
8350,0.083158
8351,0.700859
8352,0.680709
8353,0.04384
8354,0.062506
8355,0.948638
8356,0.385362
8357,0.770044
8358,0.74377
8359,0.715052
8360,0.801695
8361,0.087064
8362,0.510348
8363,0.636746
8364,0.273063
8365,0.193083
8366,0.217115
8367,0.048686
8368,0.935058
8369,0.468292
8370,0.017509
8371,0.515102
8372,0.729514
8373,0.417977
8374,0.658248
8375,0.06354
8376,0.480919
8377,0.921906
8378,0.937045
8379,0.668455
8380,0.400624
8381,0.511068
8382,0.718794
8383,0.453059
8384,0.33597
8385,0.8225
8386,0.101723
8387,0.689156
8388,0.091283
8389,0.183247
8390,0.77415
8391,0.96687
8392,0.844891
8393,0.587751
8394,0.884024
8395,0.19917
8396,0.092702
8397,0.874781
8398,0.082323
8399,0.458908
8400,0.897031
8401,0.931359
8402,0.121306
8403,0.33422
8404,0.789337
8405,0.454814
8406,0.589436
8407,0.083977
8408,0.253825
8409,0.347453
8410,0.848757
8411,0.15983
8412,0.039714
8413,0.004752
8414,0.915618
8415,0.239954
8416,0.603542
8417,0.821673
8418,0.712606
8419,0.186835
8420,0.419059
8421,0.796486
8422,0.880684
8423,0.354646
8424,0.802475
8425,0.379957
8426,0.584577
8427,0.639982
8428,0.431129
8429,0.619016
8430,0.583148
8431,0.772284
8432,0.003336
8433,0.220318
8434,0.872825
8435,0.151796
8436,0.599713
8437,0.367175
8438,0.67761
8439,0.995712
8440,0.257166
8441,0.287899
8442,0.294041
8443,0.785681
8444,0.068755
8445,0.388237
8446,0.816752
8447,0.038992
8448,0.378148
8449,0.792525
8450,0.525237
8451,0.000163
8452,0.695608
8453,0.459128
8454,0.923616
8455,0.049163
8456,0.759918
8457,0.382794
8458,0.955413
8459,0.065152
8460,0.773632
8461,0.774069
8462,0.338216
8463,0.330092
8464,0.799131
8465,0.097877
8466,0.896324
8467,0.268038
8468,0.313762
8469,0.061005
8470,0.933025
8471,0.67805
8472,0.920683
8473,0.515945
8474,0.907226
8475,0.759115
8476,0.271627
8477,0.42119
8478,0.875247
8479,0.653572
8480,0.104177
8481,0.72518
8482,0.494174
8483,0.972829
8484,0.294992
8485,0.066059
8486,0.941266
8487,0.419341
8488,0.595497
8489,0.038453
8490,0.534415
8491,0.928346
8492,0.861015
8493,0.791037
8494,0.098052
8495,0.566886
8496,0.879936
8497,0.810686
8498,0.453128
8499,0.419085
8500,0.341768
8501,0.050957
8502,0.191907
8503,0.078834
8504,0.044066
8505,0.155721
8506,0.90164
8507,0.679127
8508,0.639315
8509,0.556861
8510,0.745575
8511,0.464382
8512,0.547964
8513,0.064915
8514,0.26303
8515,0.266397
8516,0.037363
8517,0.914591
8518,0.638195
8519,0.794702
8520,0.719175
8521,0.455891
8522,0.142153
8523,0.354387
8524,0.311258
8525,0.812706
8526,0.578453
8527,0.802218
8528,0.39251
8529,0.514697
8530,0.220232
8531,0.160988
8532,0.134625
8533,0.210156
8534,0.810588
8535,0.866221
8536,0.663628
8537,0.908819
8538,0.505977
8539,0.234153
8540,0.33504
8541,0.741823
8542,0.254125
8543,0.305938
8544,0.780301
8545,0.646141
8546,0.13093
8547,0.770355
8548,0.538607
8549,0.242394
8550,0.132604
8551,0.80675
8552,0.910364
8553,0.511839
8554,0.458798
8555,0.128774
8556,0.203513
8557,0.901898
8558,0.906254
8559,0.05158
8560,0.688499
8561,0.721624
8562,0.821451
8563,0.516391
8564,0.891769
8565,0.777175
8566,0.595339
8567,0.620955
8568,0.359435
8569,0.817707
8570,0.415537
8571,0.651171
8572,0.258478
8573,0.413345
8574,0.912619
8575,0.77667
8576,0.848978
8577,0.476562
8578,0.536166
8579,0.600124
8580,0.734958
8581,0.682513
8582,0.438453
8583,0.787871
8584,0.844426
8585,0.093796
8586,0.46118
8587,0.996475
8588,0.938348
8589,0.081875
8590,0.878515
8591,0.056963
8592,0.085095
8593,0.883333
8594,0.707173
8595,0.34666
8596,0.471346
8597,0.604512
8598,0.000606
8599,0.846322
8600,0.934798
8601,0.360975
8602,0.701543
8603,0.428785
8604,0.142433
8605,0.907025
8606,0.877776
8607,0.769715
8608,0.012871
8609,0.437255
8610,0.944503
8611,0.337198
8612,0.862309
8613,0.29483
8614,0.411439
8615,0.101643
8616,0.913828
8617,0.170719
8618,0.784792
8619,0.321572
8620,0.5234
8621,0.89867
8622,0.686358
8623,0.202182
8624,0.177428
8625,0.434854
8626,0.338532
8627,0.16296
8628,0.333827
8629,0.455106
8630,0.777246
8631,0.959075
8632,0.550709
8633,0.172937
8634,0.318394
8635,0.503232
8636,0.531962
8637,0.154225
8638,0.786608
8639,0.695285
8640,0.431693
8641,0.658756
8642,0.468835
8643,0.948957
8644,0.69282
8645,0.043385
8646,0.385924
8647,0.44833
8648,0.796709
8649,0.039792
8650,0.648276
8651,0.095144
8652,0.314937
8653,0.99084
8654,0.622396
8655,0.113123
8656,0.490309
8657,0.566392
8658,0.662735
8659,0.426021
8660,0.658413
8661,0.501348
8662,0.629661
8663,0.651327
8664,0.052267
8665,0.671572
8666,0.42967
8667,0.166228
8668,0.886204
8669,0.737525
8670,0.598702
8671,0.133331
8672,0.390809
8673,0.168873
8674,0.293703
8675,0.35047
8676,0.846509
8677,0.111958
8678,0.27218
8679,0.858415
8680,0.754473
8681,0.489376
8682,0.722081
8683,0.006741
8684,0.362901
8685,0.409365
8686,0.677308
8687,0.57333
8688,0.360644
8689,0.480021
8690,0.535895
8691,0.97203
8692,0.307908
8693,0.37177
8694,0.027512
8695,0.929531
8696,0.415565
8697,0.257345
8698,0.027899
8699,0.370461
8700,0.387207
8701,0.926617
8702,0.429684
8703,0.654313
8704,0.346783
8705,0.63682
8706,0.239179
8707,0.951356
8708,0.718898
8709,0.196529
8710,0.795492
8711,0.279327
8712,0.433895
8713,0.178469
8714,0.242035
8715,0.98713
8716,0.020101
8717,0.985235
8718,0.828551
8719,0.536239
8720,0.836649
8721,0.436958
8722,0.731934
8723,0.304517
8724,0.115489
8725,0.543757
8726,0.428377
8727,0.711182
8728,0.423361
8729,0.98562
8730,0.761991
8731,0.546845
8732,0.620485
8733,0.152835
8734,0.684589
8735,0.689681
8736,0.657299
8737,0.827636
8738,0.656277
8739,0.276411
8740,0.427083
8741,0.240573
8742,0.081556
8743,0.312979
8744,0.310753
8745,0.602291
8746,0.985311
8747,0.227458
8748,0.166639
8749,0.06623
8750,0.787489
8751,0.768511
8752,0.483781
8753,0.91691
8754,0.287201
8755,0.927279
8756,0.005043
8757,0.465872
8758,0.943441
8759,0.443938
8760,0.034249
