hour,nl100,de100,frbelux100,nl92,de90,frbelux92,nl96,de95,frbelux96,uk100,uk94,uk97
261,12300,54147,74777,11316,48732.3,68794.84,11808,51439.65,71785.92,38228,35934.32,37081.16
262,11483,52446,72373,10564.36,47201.4,66583.16,11023.68,49823.7,69478.08,34970,32871.8,33920.9
263,10732,52123,73120,9873.44,46910.7,67270.4,10302.72,49516.85,70195.2,31419,29533.86,30476.43
264,9750,49439,74569,8970,44495.1,68603.48,9360,46967.05,71586.24,27565,25911.1,26738.05
265,8964,47151,71816,8246.88,42435.9,66070.72,8605.44,44793.45,68943.36,26880,25267.2,26073.6
266,8451,45321,69250,7774.92,40788.9,63710,8112.96,43054.95,66480,26692,25090.48,25891.24
267,8116,44187,67790,7466.72,39768.3,62366.8,7791.36,41977.65,65078.4,25848,24297.12,25072.56
268,8099,43707,65092,7451.08,39336.3,59884.64,7775.04,41521.65,62488.32,25106,23599.64,24352.82
269,8265,44623,64523,7603.8,40160.7,59361.16,7934.4,42391.85,61942.08,24620,23142.8,23881.4
270,8849,48379,68202,8141.08,43541.1,62745.84,8495.04,45960.05,65473.92,26153,24583.82,25368.41
271,10458,57743,76238,9621.36,51968.7,70138.96,10039.68,54855.85,73188.48,31961,30043.34,31002.17
272,13010,64641,84257,11969.2,58176.9,77516.44,12489.6,61408.95,80886.72,39308,36949.52,38128.76
273,14650,67367,87386,13478,60630.3,80395.12,14064,63998.65,83890.56,41323,38843.62,40083.31
274,15161,67453,87339,13948.12,60707.7,80351.88,14554.56,64080.35,83845.44,42227,39693.38,40960.19
275,15341,68761,86659,14113.72,61884.9,79726.28,14727.36,65322.95,83192.64,42794,40226.36,41510.18
276,15475,69896,86513,14237,62906.4,79591.96,14856,66401.2,83052.48,43191,40599.54,41895.27
277,15314,69798,85744,14088.88,62818.2,78884.48,14701.44,66308.1,82314.24,43416,40811.04,42113.52
278,15341,69699,83900,14113.72,62729.1,77188,14727.36,66214.05,80544,43342,40741.48,42041.74
279,15166,68973,81877,13952.72,62075.7,75326.84,14559.36,65524.35,78601.92,43369,40766.86,42067.93
280,15062,67689,79519,13857.04,60920.1,73157.48,14459.52,64304.55,76338.24,44075,41430.5,42752.75
281,15346,67784,79313,14118.32,61005.6,72967.96,14732.16,64394.8,76140.48,47979,45100.26,46539.63
282,16142,69275,83079,14850.64,62347.5,76432.68,15496.32,65811.25,79755.84,49770,46783.8,48276.9
283,15416,69375,88203,14182.72,62437.5,81146.76,14799.36,65906.25,84674.88,48859,45927.46,47393.23
284,14832,67583,87621,13645.44,60824.7,80611.32,14238.72,64203.85,84116.16,46364,43582.16,44973.08
285,13933,64197,82822,12818.36,57777.3,76196.24,13375.68,60987.15,79509.12,43111,40524.34,41817.67
286,12884,61263,77961,11853.28,55136.7,71724.12,12368.64,58199.85,74842.56,38834,36503.96,37668.98
287,11729,58436,78126,10790.68,52592.4,71875.92,11259.84,55514.2,75000.96,34404,32339.76,33371.88
288,10667,54512,78680,9813.64,49060.8,72385.6,10240.32,51786.4,75532.8,30164,28354.16,29259.08
289,9727,50950,75154,8948.84,45855,69141.68,9337.92,48402.5,72147.84,29354,27592.76,28473.38
290,9072,48796,71788,8346.24,43916.4,66044.96,8709.12,46356.2,68916.48,28951,27213.94,28082.47
291,8691,48270,70156,7995.72,43443,64543.52,8343.36,45856.5,67349.76,28174,26483.56,27328.78
292,8643,48277,67021,7951.56,43449.3,61659.32,8297.28,45863.15,64340.16,27415,25770.1,26592.55
293,8742,49302,66335,8042.64,44371.8,61028.2,8392.32,46836.9,63681.6,26681,25080.14,25880.57
294,9231,51870,69460,8492.52,46683,63903.2,8861.76,49276.5,66681.6,27907,26232.58,27069.79
295,10781,58189,76790,9918.52,52370.1,70646.8,10349.76,55279.55,73718.4,33663,31643.22,32653.11
296,13246,64111,84633,12186.32,57699.9,77862.36,12716.16,60905.45,81247.68,41017,38555.98,39786.49
297,14836,65883,86782,13649.12,59294.7,79839.44,14242.56,62588.85,83310.72,42705,40142.7,41423.85
298,15276,65539,86388,14053.92,58985.1,79476.96,14664.96,62262.05,82932.48,42933,40357.02,41645.01
299,15403,65799,85763,14170.76,59219.1,78901.96,14786.88,62509.05,82332.48,42869,40296.86,41582.93
300,15557,67179,85743,14312.44,60461.1,78883.56,14934.72,63820.05,82313.28,43301,40702.94,42001.97
301,15421,67933,84984,14187.32,61139.7,78185.28,14804.16,64536.35,81584.64,43866,41234.04,42550.02
302,15474,66960,83423,14236.08,60264,76749.16,14855.04,63612,80086.08,43823,41193.62,42508.31
303,15387,65799,81578,14156.04,59219.1,75051.76,14771.52,62509.05,78314.88,43594,40978.36,42286.18
304,15218,64703,79276,14000.56,58232.7,72933.92,14609.28,61467.85,76104.96,44023,41381.62,42702.31
305,15341,64422,78851,14113.72,57979.8,72542.92,14727.36,61200.9,75696.96,47347,44506.18,45926.59
306,16163,68409,82148,14869.96,61568.1,75576.16,15516.48,64988.55,78862.08,48967,46028.98,47497.99
307,15514,67335,86769,14272.88,60601.5,79827.48,14893.44,63968.25,83298.24,48582,45667.08,47124.54
308,14968,64116,86264,13770.56,57704.4,79362.88,14369.28,60910.2,82813.44,47039,44216.66,45627.83
309,14092,58519,81427,12964.64,52667.1,74912.84,13528.32,55593.05,78169.92,44168,41517.92,42842.96
310,13073,55942,76849,12027.16,50347.8,70701.08,12550.08,53144.9,73775.04,40205,37792.7,38998.85
311,11883,54780,76889,10932.36,49302,70737.88,11407.68,52041,73813.44,36018,33856.92,34937.46
312,10840,51765,77604,9972.8,46588.5,71395.68,10406.4,49176.75,74499.84,31727,29823.38,30775.19
313,9893,47894,73867,9101.56,43104.6,67957.64,9497.28,45499.3,70912.32,30616,28779.04,29697.52
314,9239,45224,70771,8499.88,40701.6,65109.32,8869.44,42962.8,67940.16,30156,28346.64,29251.32
315,8956,43702.5,69101,8239.52,39332.25,63572.92,8597.76,41517.375,66336.96,29345,27584.3,28464.65
316,8841,44226.8,66343,8133.72,39804.12,61035.56,8487.36,42015.46,63689.28,28651,26931.94,27791.47
317,8915,45963.3,65565,8201.8,41366.97,60319.8,8558.4,43665.135,62942.4,28038,26355.72,27196.86
318,9399,50021.5,68725,8647.08,45019.35,63227,9023.04,47520.425,65976,29160,27410.4,28285.2
319,10950,58196.5,75779,10074,52376.85,69716.68,10512,55286.675,72747.84,34746,32661.24,33703.62
320,13501,66118.3,83468,12420.92,59506.47,76790.56,12960.96,62812.385,80129.28,42473,39924.62,41198.81
321,15180,68911,86552,13965.6,62019.9,79627.84,14572.8,65465.45,83089.92,44320,41660.8,42990.4
322,15634,68256.3,86890,14383.28,61430.67,79938.8,15008.64,64843.485,83414.4,44773,42086.62,43429.81
323,15761,69625.8,86693,14500.12,62663.22,79757.56,15130.56,66144.51,83225.28,44128,41480.32,42804.16
324,15750,69925.8,86698,14490,62933.22,79762.16,15120,66429.51,83230.08,43569,40954.86,42261.93
325,15632,68688.5,85617,14381.44,61819.65,78767.64,15006.72,65254.075,82192.32,43634,41015.96,42324.98
326,15559,67968.8,83759,14314.28,61171.92,77058.28,14936.64,64570.36,80408.64,43785,41157.9,42471.45
327,15342,66643.8,81927,14114.64,59979.42,75372.84,14728.32,63311.61,78649.92,44164,41514.16,42839.08
328,15138,65780,79690,13926.96,59202,73314.8,14532.48,62491,76502.4,44946,42249.24,43597.62
329,15185,66111.3,79280,13970.2,59500.17,72937.6,14577.6,62805.735,76108.8,48365,45463.1,46914.05
330,16256,69174,83081,14955.52,62256.6,76434.52,15605.76,65715.3,79757.76,49506,46535.64,48020.82
331,15697,67966,88268,14441.24,61169.4,81206.56,15069.12,64567.7,84737.28,48778,45851.32,47314.66
332,15128,66531.8,87841,13917.76,59878.62,80813.72,14522.88,63205.21,84327.36,46751,43945.94,45348.47
333,14213,62618,82889,13075.96,56356.2,76257.88,13644.48,59487.1,79573.44,43675,41054.5,42364.75
334,13177,59406.5,77948,12122.84,53465.85,71712.16,12649.92,56436.175,74830.08,39698,37316.12,38507.06
335,11990,57203.3,77715,11030.8,51482.97,71497.8,11510.4,54343.135,74606.4,35025,32923.5,33974.25
336,10924,53473.8,78440,10050.08,48126.42,72164.8,10487.04,50800.11,75302.4,30890,29036.6,29963.3
337,9926,49686.3,74871,9131.92,44717.67,68881.32,9528.96,47201.985,71876.16,29724,27940.56,28832.28
338,9247,47749.3,71943,8507.24,42974.37,66187.56,8877.12,45361.835,69065.28,29171,27420.74,28295.87
339,8888,46977.5,70223,8176.96,42279.75,64605.16,8532.48,44628.625,67414.08,28222,26528.68,27375.34
340,8767,47478,67254,8065.64,42730.2,61873.68,8416.32,45104.1,64563.84,27448,25801.12,26624.56
341,8843,48564.5,66142,8135.56,43708.05,60850.64,8489.28,46136.275,63496.32,26562,24968.28,25765.14
342,9344,51779,68914,8596.48,46601.1,63400.88,8970.24,49190.05,66157.44,27737,26072.78,26904.89
343,10858,59454.3,75935,9989.36,53508.87,69860.2,10423.68,56481.585,72897.6,33407,31402.58,32404.79
344,13275,66237.3,83408,12213,59613.57,76735.36,12744,62925.435,80071.68,40738,38293.72,39515.86
345,14890,69251.5,85915,13698.8,62326.35,79041.8,14294.4,65788.925,82478.4,42575,40020.5,41297.75
346,15410,69048.5,85856,14177.2,62143.65,78987.52,14793.6,65596.075,82421.76,43018,40436.92,41727.46
347,15552,70086.8,85837,14307.84,63078.12,78970.04,14929.92,66582.46,82403.52,42883,40310.02,41596.51
348,15673,71366.8,86396,14419.16,64230.12,79484.32,15046.08,67798.46,82940.16,42598,40042.12,41320.06
349,15487,70490.3,85953,14248.04,63441.27,79076.76,14867.52,66965.785,82514.88,42487,39937.78,41212.39
350,15453,69658,84664,14216.76,62692.2,77890.88,14834.88,66175.1,81277.44,42230,39696.2,40963.1
351,15334,68272.3,83195,14107.28,61445.07,76539.4,14720.64,64858.685,79867.2,42096,39570.24,40833.12
352,15319,67487.8,81025,14093.48,60739.02,74543,14706.24,64113.41,77784,42887,40313.78,41600.39
353,15509,67381.8,80353,14268.28,60643.62,73924.76,14888.64,64012.71,77138.88,46516,43725.04,45120.52
354,16182,69940.8,83676,14887.44,62946.72,76981.92,15534.72,66443.76,80328.96,49124,46176.56,47650.28
355,15626,69342.3,87643,14375.92,62408.07,80631.56,15000.96,65875.185,84137.28,48501,45590.94,47045.97
356,15104,68142.8,86737,13895.68,61328.52,79798.04,14499.84,64735.66,83267.52,46435,43648.9,45041.95
357,14193,64399,81864,13057.56,57959.1,75314.88,13625.28,61179.05,78589.44,43550,40937,42243.5
358,13044,61047.8,76900,12000.48,54943.02,70748,12522.24,57995.41,73824,39409,37044.46,38226.73
359,11885,58223,76854,10934.2,52400.7,70705.68,11409.6,55311.85,73779.84,34807,32718.58,33762.79
360,10896,53518.3,77427,10024.32,48166.47,71232.84,10460.16,50842.385,74329.92,30821,28971.74,29896.37
361,9892,49927,73847,9100.64,44934.3,67939.24,9496.32,47430.65,70893.12,29718,27934.92,28826.46
362,9214,47115.8,70884,8476.88,42404.22,65213.28,8845.44,44760.01,68048.64,29417,27651.98,28534.49
363,8861,45559,69196,8152.12,41003.1,63660.32,8506.56,43281.05,66428.16,28730,27006.2,27868.1
364,8715,47118.8,66322,8017.8,42406.92,61016.24,8366.4,44762.86,63669.12,28220,26526.8,27373.4
365,8771,49165.3,65575,8069.32,44248.77,60329,8420.16,46707.035,62952,27692,26030.48,26861.24
366,9265,52740.3,68370,8523.8,47466.27,62900.4,8894.4,50103.285,65635.2,29062,27318.28,28190.14
367,10720,60040,75423,9862.4,54036,69389.16,10291.2,57038,72406.08,34695,32613.3,33654.15
368,13223,67143.8,82995,12165.16,60429.42,76355.4,12694.08,63786.61,79675.2,42193,39661.42,40927.21
369,14801,69108.8,85759,13616.92,62197.92,78898.28,14208.96,65653.36,82328.64,44205,41552.7,42878.85
370,15196,68230.5,86002,13980.32,61407.45,79121.84,14588.16,64818.975,82561.92,45106,42399.64,43752.82
371,15287,68502.5,86171,14064.04,61652.25,79277.32,14675.52,65077.375,82724.16,45121,42413.74,43767.37
372,15209,68739.3,86611,13992.28,61865.37,79682.12,14600.64,65302.335,83146.56,44974,42275.56,43624.78
373,14841,67505.8,86221,13653.72,60755.22,79323.32,14247.36,64130.51,82772.16,44414,41749.16,43081.58
374,14687,65920.3,84832,13512.04,59328.27,78045.44,14099.52,62624.285,81438.72,43671,41050.74,42360.87
375,14407,63974.8,83281,13254.44,57577.32,76618.52,13830.72,60776.06,79949.76,43360,40758.4,42059.2
376,14344,62888.5,81168,13196.48,56599.65,74674.56,13770.24,59744.075,77921.28,43745,41120.3,42432.65
377,14601,63197.8,80528,13432.92,56878.02,74085.76,14016.96,60037.91,77306.88,47032,44210.08,45621.04
378,15635,66335.8,83423,14384.2,59702.22,76749.16,15009.6,63019.01,80086.08,49321,46361.74,47841.37
379,15221,65858.3,87324,14003.32,59272.47,80338.08,14612.16,62565.385,83831.04,48975,46036.5,47505.75
380,14560,63726.3,86430,13395.2,57353.67,79515.6,13977.6,60539.985,82972.8,46824,44014.56,45419.28
381,13669,59493.8,82183,12575.48,53544.42,75608.36,13122.24,56519.11,78895.68,43778,41151.32,42464.66
382,12609,56086.5,78045,11600.28,50477.85,71801.4,12104.64,53282.175,74923.2,40173,37762.62,38967.81
383,11595,53799.8,78516,10667.4,48419.82,72234.72,11131.2,51109.81,75375.36,36524,34332.56,35428.28
384,10756,49893.5,79927,9895.52,44904.15,73532.84,10325.76,47398.825,76729.92,33082,31097.08,32089.54
385,9874,46568,76017,9084.08,41911.2,69935.64,9479.04,44239.6,72976.32,31892,29978.48,30935.24
386,9162,43991.5,72796,8429.04,39592.35,66972.32,8795.52,41791.925,69884.16,31130,29262.2,30196.1
387,8717,42916,70736,8019.64,38624.4,65077.12,8368.32,40770.2,67906.56,30110,28303.4,29206.7
388,8519,42646.8,67627,7837.48,38382.12,62216.84,8178.24,40514.46,64921.92,28990,27250.6,28120.3
389,8491,42754.3,66257,7811.72,38478.87,60956.44,8151.36,40616.585,63606.72,28073,26388.62,27230.81
390,8638,42438.5,67221,7946.96,38194.65,61843.32,8292.48,40316.575,64532.16,28151,26461.94,27306.47
391,9164,43168.3,69626,8430.88,38851.47,64055.92,8797.44,41009.885,66840.96,30177,28366.38,29271.69
392,10179,46932.3,72786,9364.68,42239.07,66963.12,9771.84,44585.685,69874.56,33367,31364.98,32365.99
393,11374,50985.3,76367,10464.08,45886.77,70257.64,10919.04,48436.035,73312.32,36973,34754.62,35863.81
394,12285,54018.8,79177,11302.2,48616.92,72842.84,11793.6,51317.86,76009.92,40207,37794.58,39000.79
395,12658,55764,80032,11645.36,50187.6,73629.44,12151.68,52975.8,76830.72,41354,38872.76,40113.38
396,12583,56865,80043,11576.36,51178.5,73639.56,12079.68,54021.75,76841.28,41266,38790.04,40028.02
397,12308,56167.5,81020,11323.36,50550.75,74538.4,11815.68,53359.125,77779.2,40768,38321.92,39544.96
398,11969,53979.3,78346,11011.48,48581.37,72078.32,11490.24,51280.335,75212.16,40008,37607.52,38807.76
399,11827,52632.5,75081,10880.84,47369.25,69074.52,11353.92,50000.875,72077.76,39837,37446.78,38641.89
400,11877,51884.3,72438,10926.84,46695.87,66642.96,11401.92,49290.085,69540.48,40477,38048.38,39262.69
401,12259,52631.5,71950,11278.28,47368.35,66194,11768.64,49999.925,69072,43280,40683.2,41981.6
402,13596,56941,75904,12508.32,51246.9,69831.68,13052.16,54093.95,72867.84,47123,44295.62,45709.31
403,13645,57996.8,82041,12553.4,52197.12,75477.72,13099.2,55096.96,78759.36,46408,43623.52,45015.76
404,13105,56133.5,82421,12056.6,50520.15,75827.32,12580.8,53326.825,79124.16,43678,41057.32,42367.66
405,12404,52061,79657,11411.68,46854.9,73284.44,11907.84,49457.95,76470.72,40963,38505.22,39734.11
406,11571,49753.3,76488,10645.32,44777.97,70368.96,11108.16,47265.635,73428.48,38180,35889.2,37034.6
407,10885,49063.3,78235,10014.2,44156.97,71976.2,10449.6,46610.135,75105.6,35626,33488.44,34557.22
408,10088,46016.8,80277,9280.96,41415.12,73854.84,9684.48,43715.96,77065.92,32797,30829.18,31813.09
409,9202,43223.3,77394,8465.84,38900.97,71202.48,8833.92,41062.135,74298.24,31861,29949.34,30905.17
410,8565,41585,74855,7879.8,37426.5,68866.6,8222.4,39505.75,71860.8,31089,29223.66,30156.33
411,8156,40079,72877,7503.52,36071.1,67046.84,7829.76,38075.05,69961.92,29898,28104.12,29001.06
412,7952,39750,69288,7315.84,35775,63744.96,7633.92,37762.5,66516.48,28918,27182.92,28050.46
413,7889,39639,67357,7257.88,35675.1,61968.44,7573.44,37657.05,64662.72,27787,26119.78,26953.39
414,7965,39003.8,67498,7327.8,35103.42,62098.16,7646.4,37053.61,64798.08,27458,25810.52,26634.26
415,8229,37939.8,68666,7570.68,34145.82,63172.72,7899.84,36042.81,65919.36,28468,26759.92,27613.96
416,8794,39914.5,69911,8090.48,35923.05,64318.12,8442.24,37918.775,67114.56,29966,28168.04,29067.02
417,9634,42387.3,72042,8863.28,38148.57,66278.64,9248.64,40267.935,69160.32,32911,30936.34,31923.67
418,10433,45460,75122,9598.36,40914,69112.24,10015.68,43187,72117.12,36675,34474.5,35574.75
419,11161,48180,77590,10268.12,43362,71382.8,10714.56,45771,74486.4,38833,36503.02,37668.01
420,11693,50796.5,78853,10757.56,45716.85,72544.76,11225.28,48256.675,75698.88,39732,37348.08,38540.04
421,11987,50911,80603,11028.04,45819.9,74154.76,11507.52,48365.45,77378.88,40275,37858.5,39066.75
422,11901,48859.5,77646,10948.92,43973.55,71434.32,11424.96,46416.525,74540.16,40000,37600,38800
423,11782,47602.8,74185,10839.44,42842.52,68250.2,11310.72,45222.66,71217.6,39998,37598.12,38798.06
424,11698,47460.3,71663,10762.16,42714.27,65929.96,11230.08,45087.285,68796.48,40835,38384.9,39609.95
425,11920,48006.8,71185,10966.4,43206.12,65490.2,11443.2,45606.46,68337.6,44176,41525.44,42850.72
426,13249,53251.5,75202,12189.08,47926.35,69185.84,12719.04,50588.925,72193.92,47809,44940.46,46374.73
427,13385,54899.5,81839,12314.2,49409.55,75291.88,12849.6,52154.525,78565.44,46764,43958.16,45361.08
428,12993,53503.3,83555,11953.56,48152.97,76870.6,12473.28,50828.135,80212.8,44506,41835.64,43170.82
429,12354,51038.8,81397,11365.68,45934.92,74885.24,11859.84,48486.86,78141.12,42050,39527,40788.5
430,11505,49697.8,78083,10584.6,44728.02,71836.36,11044.8,47212.91,74959.68,38957,36619.58,37788.29
431,10725,50325.8,78702,9867,45293.22,72405.84,10296,47809.51,75553.92,35167,33056.98,34111.99
432,9698,47517.5,79998,8922.16,42765.75,73598.16,9310.08,45141.625,76798.08,31194,29322.36,30258.18
433,9112,44376.8,77404,8383.04,39939.12,71211.68,8747.52,42157.96,74307.84,30535,28702.9,29618.95
434,8689,42741.5,75058,7993.88,38467.35,69053.36,8341.44,40604.425,72055.68,30408,28583.52,29495.76
435,8502,42217.5,73968,7821.84,37995.75,68050.56,8161.92,40106.625,71009.28,29593,27817.42,28705.21
436,8459,42662.3,71022,7782.28,38396.07,65340.24,8120.64,40529.185,68181.12,29178,27427.32,28302.66
437,8614,43965.3,70464,7924.88,39568.77,64826.88,8269.44,41767.035,67645.44,28824,27094.56,27959.28
438,9163,47643.3,74075,8429.96,42878.97,68149,8796.48,45261.135,71112,30412,28587.28,29499.64
439,10701,56635.5,81520,9844.92,50971.95,74998.4,10272.96,53803.725,78259.2,36692,34490.48,35591.24
440,13217,64646.8,89092,12159.64,58182.12,81964.64,12688.32,61414.46,85528.32,44464,41796.16,43130.08
441,14781,67153,92255,13598.52,60437.7,84874.6,14189.76,63795.35,88564.8,46662,43862.28,45262.14
442,15188,67619,93030,13972.96,60857.1,85587.6,14580.48,64238.05,89308.8,47649,44790.06,46219.53
443,15351,68361,93382,14122.92,61524.9,85911.44,14736.96,64942.95,89646.72,47562,44708.28,46135.14
444,15454,68988,94069,14217.68,62089.2,86543.48,14835.84,65538.6,90306.24,47281,44444.14,45862.57
445,15244,68480.8,94083,14024.48,61632.72,86556.36,14634.24,65056.76,90319.68,47242,44407.48,45824.74
446,15335,68159,93116,14108.2,61343.1,85666.72,14721.6,64751.05,89391.36,46977,44158.38,45567.69
447,15258,67371.8,91672,14037.36,60634.62,84338.24,14647.68,64003.21,88005.12,47029,44207.26,45618.13
448,15206,66653.8,89522,13989.52,59988.42,82360.24,14597.76,63321.11,85941.12,47633,44775.02,46204.01
449,15405,66240.3,88957,14172.6,59616.27,81840.44,14788.8,62928.285,85398.72,50471,47442.74,48956.87
450,16199,69214.5,91719,14903.08,62293.05,84381.48,15551.04,65753.775,88050.24,52427,49281.38,50854.19
451,15683,69121.3,96322,14428.36,62209.17,88616.24,15055.68,65665.235,92469.12,51477,48388.38,49932.69
452,15110,67480.3,95747,13901.2,60732.27,88087.24,14505.6,64106.285,91917.12,50070,47065.8,48567.9
453,14214,63275.3,90444,13076.88,56947.77,83208.48,13645.44,60111.535,86826.24,47294,44456.36,45875.18
454,13147,59946,85182,12095.24,53951.4,78367.44,12621.12,56948.7,81774.72,43139,40550.66,41844.83
455,11908,57360.8,85469,10955.36,51624.72,78631.48,11431.68,54492.76,82050.24,38673,36352.62,37512.81
456,10864,52796.5,86141,9994.88,47516.85,79249.72,10429.44,50156.675,82695.36,34290,32232.6,33261.3
457,9886,49522.5,82792,9095.12,44570.25,76168.64,9490.56,47046.375,79480.32,33378,31375.32,32376.66
458,9320,47307.5,80356,8574.4,42576.75,73927.52,8947.2,44942.125,77141.76,33070,31085.8,32077.9
459,8990,46259.5,79019,8270.8,41633.55,72697.48,8630.4,43946.525,75858.24,32300,30362,31331
460,8875,46726,76128,8165,42053.4,70037.76,8520,44389.7,73082.88,31688,29786.72,30737.36
461,8968,47733.5,75452,8250.56,42960.15,69415.84,8609.28,45346.825,72433.92,31084,29218.96,30151.48
462,9462,50818,78478,8705.04,45736.2,72199.76,9083.52,48277.1,75338.88,32333,30393.02,31363.01
463,10965,58543.3,85974,10087.8,52688.97,79096.08,10526.4,55616.135,82535.04,38196,35904.24,37050.12
464,13430,65737.5,93154,12355.6,59163.75,85701.68,12892.8,62450.625,89427.84,45635,42896.9,44265.95
